pid,rt,time_elapsed,trial_type,display_ev,e_vs,probabilities,cost,click_times,min_trial_secs,problem_id,click_cost,revealed_points,payoff_index,payoff_value,net_payoff,choice_index,payoff_matrix,clicks,flag,answers,correct,block,trial_index,sigma,alpha
17,20445.0,302743,mouselab,True,"[-3, -23, -45, 77, 99, -5]","[0.029999999999999992, 0.01, 0.77, 0.19]",1,"[1986, 2458, 2920, 3411, 3984, 4416, 7067]",20.0,Z6igLUgOZ1o22OJ,7,"[[0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0], [-4, -30, -59, 98, 129, -6], [0, 0, 0, 7, 0, 0]]",2,98,91,3,"[[-40, -36, -135, 25, -23, -26], [75, -26, -49, -47, -134, -139], [-4, -30, -59, 98, 129, -6], [72, -44, 39, 7, -30, 7]]","[12, 13, 14, 15, 16, 17, 21]",,,,test,0,75,0.31622776601683805
17,21080.0,325689,mouselab,True,"[20, 46, 45, 72, 10, -9]","[0.06, 0.26, 0.14, 0.54]",1,"[2149, 2621, 3063, 3483, 3856, 4277, 6216, 8796]",20.0,3uXiz4V3sUrSmY9,8,"[[0, 0, 0, 0, 0, 0], [-98, 0, 0, 84, 0, 0], [0, 0, 0, 0, 0, 0], [84, 85, 84, 93, 18, -17]]",1,84,76,3,"[[-101, -31, 34, -10, 30, -23], [-98, -42, -2, 84, 60, -107], [65, -46, -22, -61, -87, 97], [84, 85, 84, 93, 18, -17]]","[18, 19, 20, 21, 22, 23, 6, 9]",,,,test,1,75,0.31622776601683805
17,22886.0,350181,mouselab,True,"[26, 43, 71, 26, -7, -39]","[0.06, 0.07, 0.81, 0.06]",1,"[1676, 2077, 2408, 2741, 3281, 3664, 4939]",20.0,si1lNmExwYp0qHd,7,"[[0, 0, 0, 0, 0, 0], [0, 0, 55, 0, 0, 0], [32, 53, 83, 32, -9, -48], [0, 0, 0, 0, 0, 0]]",2,83,76,2,"[[-69, 74, -146, 18, -66, -39], [-59, 123, 55, -117, -17, -38], [32, 53, 83, 32, -9, -48], [-24, -104, 109, 21, 25, 52]]","[12, 13, 14, 15, 16, 17, 8]",,,,test,2,75,0.31622776601683805
17,22436.0,374332,mouselab,True,"[-19, 10, -24, -29, -43, -79]","[0.02000000000000001, 0.04, 0.64, 0.3]",1,"[1508, 1868, 2229, 2520, 2893, 3264, 5071, 11257]",20.0,klD1PHboiI6GI83,8,"[[0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0], [-22, 1, -38, -46, -67, -123], [-17, 31, 0, 0, 0, 0]]",2,1,-7,1,"[[-56, 69, -45, 13, -11, -81], [158, 111, -15, 70, 133, 4], [-22, 1, -38, -46, -67, -123], [-17, 31, -20, -11, -19, -48]]","[12, 13, 14, 15, 16, 17, 19, 18]",,,,test,3,75,0.31622776601683805
17,20476.0,396333,mouselab,True,"[-26, 34, 4, -42, 52, -16]","[0.5, 0.19, 0.15, 0.16]",1,"[2770, 3111, 3433, 3804, 4195, 4608, 7118, 9227, 15212]",20.0,mlhb2P64mtEuQDH,9,"[[-53, 18, 23, -85, 45, -33], [0, 130, -42, 0, 156, 0], [0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0]]",0,45,36,4,"[[-53, 18, 23, -85, 45, -33], [-49, 130, -42, -100, 156, -80], [-29, 8, -51, -42, 21, 17], [4, 19, 36, -77, -8, 23]]","[0, 1, 2, 3, 4, 5, 8, 7, 10]",,,,test,4,75,0.31622776601683805
17,20557.0,418837,mouselab,True,"[-14, 11, -17, -18, 14, 46]","[0.06, 0.48, 0.03, 0.43]",1,"[1717, 2600, 2952, 3284, 3564, 4328, 5805, 16569]",20.0,Q8ZMcp5SHNKniCj,8,"[[0, 0, 0, 0, 0, 0], [-30, 23, 34, -38, 29, 130], [0, 0, 0, 0, 0, 0], [0, 0, -77, 0, 0, -38]]",3,-38,-46,5,"[[-64, -14, -37, -37, -139, 10], [-30, 23, 34, -38, 29, 130], [50, -10, -34, 126, -54, 94], [-47, -75, -77, -33, 38, -38]]","[6, 7, 8, 9, 10, 11, 23, 20]",,,,test,5,75,0.31622776601683805
17,20507.0,441583,mouselab,True,"[62, -21, -48, -27, -83, 27]","[0.51, 0.17, 0.01, 0.31]",1,"[1807, 2148, 2651, 3072, 3404, 3695, 5824]",20.0,55wGWrG0AsulSFG,7,"[[61, -42, -94, -52, -163, 53], [0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0], [101, 0, 0, 0, 0, 0]]",0,61,54,0,"[[61, -42, -94, -52, -163, 53], [85, -65, -84, 88, 40, 87], [53, -6, 64, -32, 83, -117], [101, 67, 39, -108, -29, 8]]","[0, 2, 1, 3, 4, 5, 18]",,,,test,6,75,0.31622776601683805
17,24333.0,467161,mouselab,True,"[4, 16, 49, 108, 6, -53]","[0.03, 0.03, 0.2, 0.74]",1,"[1886, 2177, 2459, 2720, 3061, 3372, 4497, 5532]",20.0,Gq2ftjqDBmr2chN,8,"[[0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0], [0, 0, -108, -8, 0, 0], [5, 21, 96, 148, 8, -72]]",3,148,140,3,"[[26, 3, -7, -50, 62, 37], [170, -11, -37, 11, -44, 59], [-158, -3, -108, -8, -23, -72], [5, 21, 96, 148, 8, -72]]","[18, 19, 20, 21, 22, 23, 15, 14]",,,,test,7,75,0.31622776601683805
17,27154.0,495489,mouselab,True,"[-37, 47, -38, -60, 74, 57]","[0.06000000000000001, 0.04, 0.88, 0.02]",1,"[1635, 1957, 2338, 2810, 3193, 3483, 5853]",20.0,PCWdMJAPeV3vIAW,7,"[[0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 64, 0], [-42, 53, -43, -68, 81, 65], [0, 0, 0, 0, 0, 0]]",2,81,74,4,"[[-131, 85, 56, -12, -48, 108], [77, -51, -7, -137, 64, 40], [-42, 53, -43, -68, 81, 65], [67, -79, -44, 141, 59, -110]]","[12, 14, 13, 15, 16, 17, 10]",,,,test,8,75,0.31622776601683805
17,20468.0,517049,mouselab,True,"[17, -11, 36, -106, 8, -62]","[0.06, 0.01, 0.6, 0.33]",1,"[1297, 1977, 2529, 3053, 3314, 3595, 4588, 5431]",20.0,q8OiXnEuGsljtb2,8,"[[0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0], [46, -19, 69, -177, 14, -104], [-32, 0, -15, 0, 0, 0]]",2,69,61,2,"[[15, 90, 55, -167, -78, -16], [-46, -81, 39, 134, 26, -7], [46, -19, 69, -177, 14, -104], [-32, -73, -15, 28, 203, 27]]","[12, 13, 14, 15, 16, 17, 20, 18]",,,,test,9,75,0.31622776601683805
17,20406.0,538649,mouselab,True,"[32, -37, -13, -6, -17, -24]","[0.38, 0.05, 0.02, 0.55]",1,"[2660, 2931, 3264, 3555, 3815, 4249, 5121]",20.0,nQ4KJRm5qzDmfGs,7,"[[13, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0], [50, -67, -24, -11, -31, -43]]",0,13,6,0,"[[13, 44, -5, 28, -6, -76], [-40, 25, 9, -196, 123, -17], [-133, 45, -113, -55, 31, -16], [50, -67, -24, -11, -31, -43]]","[18, 19, 20, 21, 22, 23, 0]",,,,test,10,75,0.31622776601683805
17,22234.0,562027,mouselab,True,"[-39, 15, 54, 12, 5, 5]","[0.02, 0.47, 0.14, 0.37]",1,"[2067, 2369, 2672, 2991, 3393, 3733, 5502]",20.0,02RpShoPR0hc5AX,7,"[[0, 0, 0, 0, 0, 0], [-84, 32, 105, 26, 11, 10], [0, 0, 0, 0, 0, 0], [0, 0, 13, 0, 0, 0]]",1,105,98,2,"[[-69, 20, -39, -17, -12, -39], [-84, 32, 105, 26, 11, 10], [55, 72, -55, -6, -46, 98], [-48, 65, 13, 95, 7, -61]]","[6, 7, 8, 9, 10, 11, 20]",,,,test,11,75,0.31622776601683805
17,20435.0,583767,mouselab,True,"[-77, 44, -119, 42, -20, 4]","[0.04, 0.29, 0.65, 0.02]",1,"[1324, 1606, 1877, 2148, 2509, 2831, 5512]",20.0,lIbaNiqegro6KIA,7,"[[0, 0, 0, 0, 0, 0], [0, 14, 0, 0, 0, 0], [-119, 61, -183, 64, -31, 6], [0, 0, 0, 0, 0, 0]]",2,61,54,1,"[[140, 81, 49, 185, 81, -77], [52, 14, -168, 7, -3, 51], [-119, 61, -183, 64, -31, 6], [49, -53, -44, -94, 23, -90]]","[12, 13, 14, 15, 16, 17, 7]",,,,test,12,75,0.31622776601683805
17,21339.0,606241,mouselab,True,"[-44, -46, 22, 9, -14, -37]","[0.37, 0.44, 0.17, 0.02]",1,"[1717, 2014, 2298, 2572, 3223, 3634, 4949]",20.0,IBOZgXFSkyvyiUf,7,"[[0, 0, 29, 0, 0, 0], [-99, -104, 26, 20, -32, -84], [0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0]]",1,26,19,2,"[[15, -30, 29, -47, -45, -53], [-99, -104, 26, 20, -32, -84], [159, -28, 100, -106, 63, 32], [61, -31, -171, -16, -79, -55]]","[6, 7, 8, 10, 9, 11, 2]",,,,test,13,75,0.31622776601683805
17,21703.0,628926,mouselab,True,"[5, -14, 98, -5, -72, 24]","[0.01999999999999999, 0.01, 0.47, 0.5]",1,"[1316, 1626, 1866, 2459, 2750, 3322, 5632, 8162]",20.0,VHZfp8VcgwqWdru,8,"[[0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0], [94, -30, 150, -10, -154, 52], [-78, 0, 54, 0, 0, 0]]",2,150,142,2,"[[-90, 14, -114, -41, 210, 42], [-91, 101, 22, 57, 105, 86], [94, -30, 150, -10, -154, 52], [-78, -66, 54, 90, -24, 34]]","[12, 13, 15, 16, 17, 14, 20, 18]",,,,test,14,75,0.31622776601683805
17,20366.0,651521,mouselab,True,"[-3, -24, -71, 45, 34, -52]","[0.010000000000000111, 0.58, 0.06, 0.35]",1,"[1696, 2137, 2419, 2719, 3040, 3383, 4677]",20.0,12Smwv1zSNyuuxE,7,"[[0, 0, 0, 0, 0, 0], [-6, -42, -123, 68, 59, -90], [0, 0, 0, 0, 0, 0], [0, 0, 0, 15, 0, 0]]",1,68,61,3,"[[-120, 22, -32, -105, -105, 26], [-6, -42, -123, 68, 59, -90], [87, -117, 56, -95, 34, -15], [-72, 54, 86, 15, -103, -66]]","[6, 7, 8, 9, 10, 11, 21]",,,,test,15,75,0.31622776601683805
17,21044.0,673643,mouselab,True,"[-29, -23, -51, 4, 81, -45]","[0.09, 0.1, 0.61, 0.2]",1,"[1234, 1526, 1808, 2070, 2370, 2700, 4095]",20.0,rVjVpCboG0KJwv1,7,"[[0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0], [-48, -38, -84, 6, 116, -74], [0, 0, 0, 0, 52, 0]]",2,116,109,4,"[[10, -11, 78, -20, 94, 69], [-36, -45, 82, -86, -100, 31], [-48, -38, -84, 6, 116, -74], [114, 25, -50, -68, 52, 53]]","[12, 13, 14, 15, 16, 17, 22]",,,,test,16,75,0.31622776601683805
17,20556.0,695836,mouselab,True,"[-39, 40, 26, 12, 109, 27]","[0.19, 0.01, 0.45, 0.35]",1,"[1163, 1705, 2710, 3081, 3573, 3965, 4899]",20.0,YwmSZ9XOPRdJfbN,7,"[[0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0], [-87, 88, 57, 26, 142, 59], [0, 0, 0, 0, 128, 0]]",3,128,121,4,"[[-78, 47, -34, 184, -97, -79], [-99, 36, -76, 99, -22, 31], [-87, 88, 57, 26, 142, 59], [88, -44, 138, 16, 128, 71]]","[12, 14, 13, 16, 17, 15, 22]",,,,test,17,75,0.31622776601683805
17,21028.0,720116,mouselab,True,"[-65, -11, 119, -10, 31, 88]","[0.09, 0.19, 0.08, 0.64]",1,"[2499, 2760, 3041, 3311, 3633, 3984, 6394]",20.0,WdVOkNPSiCkiKDf,7,"[[0, 0, 0, 0, 0, 0], [0, 0, 115, 0, 0, 0], [0, 0, 0, 0, 0, 0], [-101, -17, 152, -16, 48, 138]]",0,53,46,2,"[[-87, -59, 53, -49, -157, -46], [-139, 11, 115, -40, -204, -116], [-51, -61, -54, 52, 84, -15], [-101, -17, 152, -16, 48, 138]]","[18, 19, 20, 21, 22, 23, 8]",,,,test,18,75,0.31622776601683805
17,20920.0,742791,mouselab,True,"[-37, -25, 22, -28, -15, -8]","[0.59, 0.22, 0.02, 0.17]",1,"[1626, 1958, 2319, 2660, 3031, 3343, 5873]",20.0,EDYV3TvmyqJrQOZ,7,"[[-62, -42, -7, -47, -26, -14], [0, 0, 120, 0, 0, 0], [0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0]]",0,-7,-14,2,"[[-62, -42, -7, -47, -26, -14], [-13, -71, 120, -32, 98, -95], [-68, 29, -35, -55, -23, 22], [23, 4, 10, 112, 48, -82]]","[0, 1, 2, 3, 4, 5, 8]",,,,test,19,75,0.31622776601683805
44,33736.0,53673,mouselab,False,"[0, 0, 0, 0, 0, 0]","[0.16, 0.19, 0.14, 0.51]",4,[],0.0,X12BTfukFos6kXf,0,"[[0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0]]",3,39,39,0,"[[7, -35, -215, 120, 66, 61], [25, 127, -118, -78, -113, -87], [141, 21, -58, -44, 57, 72], [39, -44, -105, -76, -59, 146]]",[],,,,instruct1,0,75,3.1622776601683813
44,17830.0,79865,mouselab,False,"[0, 0, 0, 0, 0, 0]","[0.23, 0.2, 0.41, 0.16]",4,[],0.0,q2A1Z7ZePsS6Nvy,0,"[[0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0]]",1,-18,-18,2,"[[-84, 0, -102, -86, 110, 1], [-45, 33, -18, -17, -58, -62], [60, -70, 0, 25, 84, -28], [-29, -156, -38, 156, -62, -4]]",[],,,,instruct1,1,75,3.1622776601683813
44,73162.0,155495,mouselab,False,"[0, 0, 0, 0, 0, 0]","[0.21, 0.18, 0.04, 0.57]",4,[],0.0,EeEorZ4EuC60csv,0,"[[0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0]]",1,37,37,5,"[[57, 100, -110, 45, -81, -56], [42, -104, 14, -55, -16, 37], [16, -15, 45, -72, -145, -24], [158, 10, -23, 60, -73, 5]]",[],,,,instruct1,2,75,3.1622776601683813
44,49488.0,502636,mouselab,False,"[0, 0, 0, 0, 0, 0]","[0.19, 0.18, 0.38, 0.25]",4,[],0.0,NouMBuG9exsqUGl,0,"[[0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0]]",2,82,82,4,"[[56, 16, 62, -42, 150, 1], [182, -46, 1, 48, 183, 30], [-161, -40, -103, -188, 82, 15], [127, -40, -47, 106, 0, -104]]",[],,,,instruct2,0,75,3.1622776601683813
44,23918.0,530229,mouselab,False,"[0, 0, 0, 0, 0, 0]","[0.2, 0.13, 0.32, 0.35]",4,[],0.0,dKP45ICu0Osq80X,0,"[[0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0]]",0,7,7,5,"[[-34, -12, -1, -7, -31, 7], [-66, 35, -53, -30, 90, 101], [5, 46, -4, -162, 142, 173], [4, -92, -93, -20, 31, 68]]",[],dominating,,,instruct2,1,75,3.1622776601683813
44,12936.0,544341,mouselab,False,"[0, 0, 0, 0, 0, 0]","[0.3699999999999999, 0.14, 0.33, 0.16]",4,[],0.0,ZWVbJxG8rjB5il8,0,"[[0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0]]",1,-136,-136,2,"[[18, -10, 203, -7, 46, -17], [7, 108, -136, -213, 101, -93], [20, 79, 39, 35, 4, -9], [-5, 15, 16, -5, -90, -23]]",[],,,,instruct2,2,75,3.1622776601683813
44,113673.0,659955,mouselab,False,"[0, 0, -7, 0, 36, 15]","[0.27, 0.19, 0.18, 0.36]",4,"[100499, 101016, 101542]",0.0,I5b0PAbIlpxRoZM,12,"[[0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0], [0, 0, -20, 0, 100, 42]]",1,42,30,4,"[[67, -83, -38, -12, -151, -19], [77, 40, 1, -130, 42, -33], [-67, 181, -35, -84, -59, -65], [-36, -113, -20, 7, 100, 42]]","[20, 22, 23]",,,,instruct3,0,75,3.1622776601683813
44,8550.0,670587,mouselab,False,"[3, 0, 0, 16, 0, -29]","[0.26, 0.3, 0.11, 0.33]",4,"[5684, 6296, 6807]",0.0,u7IBgyHnuPo3z1t,12,"[[0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0], [10, 0, 0, 49, 0, -87]]",3,49,37,3,"[[-64, -39, -57, -32, -95, 22], [45, 60, 117, 8, -91, -4], [64, 49, 28, -54, 6, -79], [10, 90, -49, 49, -91, -87]]","[18, 21, 23]",,,,instruct3,1,75,3.1622776601683813
44,6209.0,678463,mouselab,False,"[28, 0, 0, 0, -9, -13]","[0.09, 0.14, 0.43, 0.34]",4,"[3759, 4323, 4765]",0.0,dfucN9SrzSSRDqJ,12,"[[0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0], [65, 0, 0, 0, -21, -30], [0, 0, 0, 0, 0, 0]]",2,65,53,0,"[[0, 100, 41, 42, -7, -82], [76, 56, 92, 14, 4, -113], [65, 66, 81, -21, -21, -30], [-7, -124, -14, 17, 23, 54]]","[12, 16, 17]",,,,instruct3,2,75,3.1622776601683813
44,10782.0,709151,mouselab,False,"[0, 0, 0, 0, 0, 0]","[0.29, 0.22, 0.26, 0.23]",4,[],0.0,tK9NSXZJXL2a1DM,0,"[[0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0]]",0,75,75,4,"[[27, -53, -32, -18, 75, 68], [29, 3, 15, 149, -146, 2], [9, 32, -68, 54, -108, -104], [98, 31, 97, 8, -114, -101]]",[],,,,test,0,75,3.1622776601683813
44,7932.0,724977,mouselab,False,"[0, 0, 0, 0, 0, 0]","[0.23, 0.32, 0.29, 0.16]",4,[],0.0,HO2m16im97e1RLZ,0,"[[0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0]]",1,-24,-24,4,"[[-50, 10, -163, 57, 26, 95], [13, -25, 81, 4, -24, -10], [-85, 19, -88, 37, -86, 5], [-41, 47, 116, -1, -4, -34]]",[],,,,test,1,75,3.1622776601683813
44,13209.0,750917,mouselab,False,"[0, -9, 25, 0, -10, -9]","[0.13, 0.2, 0.22, 0.45]",4,"[5183, 6946, 9060, 10576]",0.0,8EHleEowa3Bcw0G,16,"[[0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0], [0, -20, 55, 0, -23, -19]]",2,-70,-86,2,"[[59, -89, 21, -2, 37, 133], [-18, -27, 46, 2, -14, -42], [59, -48, -70, -34, 54, 132], [138, -20, 55, -19, -23, -19]]","[19, 22, 23, 20]",,,,test,2,75,3.1622776601683813
44,23000.0,781996,mouselab,False,"[11, 0, 0, 0, 0, 0]","[0.45, 0.2, 0.18, 0.17]",4,"[14145, 20235, 20723]",0.0,B7AmiGrF0VHtZKs,12,"[[40, 0, 0, 0, 0, 0], [47, 0, 0, 0, 0, 0], [-90, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0]]",2,-90,-102,0,"[[40, -1, 19, 112, 19, 75], [47, -114, -98, -38, 13, 86], [-90, -72, -11, -87, 87, 65], [-102, 34, -87, 15, -12, 57]]","[0, 6, 12]",,,,test,3,75,3.1622776601683813
44,20633.0,805105,mouselab,False,"[0, 0, 0, 0, 0, 0]","[0.2, 0.3, 0.19, 0.31]",4,[],0.0,2O9UAcifjV8B4g6,0,"[[0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0]]",1,-57,-57,4,"[[2, 30, -23, 26, 24, -26], [-77, 73, -11, 60, -57, 2], [-44, -40, -49, -44, 100, -98], [31, 24, -31, -144, -34, -8]]",[],,,,test,4,75,3.1622776601683813
44,15921.0,823145,mouselab,False,"[-46, 9, 5, 4, 0, -19]","[0.14, 0.45, 0.05, 0.36]",4,"[10592, 11310, 11814, 12302, 12820, 13772]",0.0,l6dGWbHa5ETDOcj,24,"[[0, 0, 0, 0, 0, 0], [-103, 20, 12, 8, 1, -43], [0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0]]",2,-70,-94,1,"[[-85, 44, -96, -82, -36, 62], [-103, 20, 12, 8, 1, -43], [41, -70, 89, 62, 54, 43], [19, -133, -24, 127, 45, 36]]","[7, 8, 9, 10, 11, 6]",,,,test,5,75,3.1622776601683813
44,14083.0,846768,mouselab,False,"[-13, -14, -26, -16, -44, 10]","[0.4, 0.14, 0.2, 0.26]",4,"[6923, 8193, 8911, 9609, 11148, 11915]",0.0,6lht0ZurQP2rMOw,24,"[[-33, -36, -64, -39, -109, 24], [0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0]]",0,24,0,5,"[[-33, -36, -64, -39, -109, 24], [-9, 26, 36, 11, 43, 38], [61, -11, 147, 71, 140, 2], [13, -125, 64, -113, -76, 69]]","[0, 1, 2, 3, 4, 5]",,,,test,6,75,3.1622776601683813
44,13829.0,866409,mouselab,False,"[-22, -13, 28, 0, 0, 0]","[0.06, 0.31, 0.35, 0.28]",4,"[7389, 7816, 8187, 12435]",0.0,U6NalRd3JS7aHgM,16,"[[0, 0, 0, 0, 0, 0], [0, 0, 14, 0, 0, 0], [-64, -38, 68, 0, 0, 0], [0, 0, 0, 0, 0, 0]]",1,14,-2,2,"[[7, -95, 8, -33, 43, -148], [36, -62, 14, 74, 0, 49], [-64, -38, 68, 51, -33, -99], [-18, -90, 7, 63, -23, -100]]","[12, 13, 14, 8]",,,,test,7,75,3.1622776601683813
44,5417.0,882909,mouselab,False,"[45, -9, 0, 0, 0, 0]","[0.3, 0.22, 0.08, 0.4]",4,"[2637, 3165]",0.0,iubSyA0EPXwngsD,8,"[[0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0], [112, -22, 0, 0, 0, 0]]",0,-96,-104,0,"[[-96, -56, -98, 47, -66, 28], [14, -71, 27, 42, 25, -47], [-2, 87, 17, -40, 66, -69], [112, -22, -4, -108, -63, 30]]","[18, 19]",,,,test,8,75,3.1622776601683813
44,10437.0,895081,mouselab,False,"[0, 0, 0, 0, 0, 0]","[0.15, 0.31, 0.28, 0.26]",4,[],0.0,KUyNdHbCfa4jtIt,0,"[[0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0]]",2,-11,-11,4,"[[-51, -5, -21, 22, 85, -162], [116, -83, -48, -153, -19, -15], [-145, 63, 35, 42, -11, 57], [65, 89, -67, -6, 64, -24]]",[],,,,test,9,75,3.1622776601683813
44,14499.0,916133,mouselab,False,"[31, 0, 38, -15, 64, -5]","[0.05, 0.47, 0.28, 0.2]",4,"[3425, 5445, 6357, 7861, 8331, 9422, 10049, 12229, 12817]",0.0,KKfFP00BlY0FyTD,36,"[[-16, 0, 0, 0, -102, 0], [68, 0, 81, -31, 134, 13], [0, 0, 0, 0, 23, -38], [0, 0, 0, 0, 0, 0]]",1,134,98,4,"[[-16, 29, 52, 15, -102, 114], [68, 33, 81, -31, 134, 13], [36, -22, 1, 47, 23, -38], [-171, -81, 65, 13, 28, -35]]","[6, 0, 8, 9, 10, 17, 11, 4, 16]",,,,test,10,75,3.1622776601683813
44,12526.0,944445,mouselab,False,"[27, 6, 18, 35, 18, -30]","[0.31, 0.14, 0.41, 0.14]",4,"[2908, 3845, 4362, 4927, 5460, 6350, 8578, 9252, 10350]",0.0,fNApTMMb9VDwixr,36,"[[0, 0, 0, -19, 0, 0], [0, 0, 0, -48, 0, 0], [65, 14, 45, 68, 43, -74], [0, 0, 0, 144, 0, 0]]",3,144,108,3,"[[-17, -40, -75, -19, -145, 57], [-60, -77, 11, -48, -57, 46], [65, 14, 45, 68, 43, -74], [-43, -100, 101, 144, 15, -52]]","[13, 14, 15, 16, 17, 12, 9, 3, 21]",,,,test,11,75,3.1622776601683813
44,11276.0,958930,mouselab,False,"[-1, -44, 15, 26, 2, 1]","[0.31, 0.33, 0.09, 0.27]",4,"[6043, 6461, 6863, 7436, 7962, 8488]",0.0,aIfvrznIQLqTBd0,24,"[[0, 0, 0, 0, 0, 0], [-3, -132, 45, 78, 5, 2], [0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0]]",0,-120,-144,3,"[[82, 45, 5, -120, -5, -22], [-3, -132, 45, 78, 5, 2], [-12, -14, 14, -43, 10, 89], [-114, 72, 25, 56, 74, 101]]","[6, 7, 8, 9, 10, 11]",,,,test,12,75,3.1622776601683813
44,13714.0,977444,mouselab,False,"[-33, 15, -16, -3, -2, 6]","[0.25, 0.11, 0.47, 0.17]",4,"[7096, 7846, 8372, 8875, 9354, 9906]",0.0,f2xpn3YCjwjoU5x,24,"[[0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0], [-71, 31, -34, -6, -5, 13], [0, 0, 0, 0, 0, 0]]",0,-114,-138,1,"[[-22, -114, 79, 5, 92, -114], [-33, 60, -77, -61, 40, 174], [-71, 31, -34, -6, -5, 13], [-49, 92, 93, 56, 67, -111]]","[12, 13, 14, 15, 16, 17]",,,,test,13,75,3.1622776601683813
44,7233.0,989789,mouselab,False,"[47, 65, -36, 0, 0, 0]","[0.19, 0.51, 0.1, 0.2]",4,"[2007, 2409, 2949, 5651, 6277]",0.0,B9PWF5Bu1hHzIBA,20,"[[0, 10, 0, 0, 0, 0], [93, 107, -71, 0, 0, 0], [0, 82, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0]]",0,10,-10,1,"[[87, 10, 22, -15, 44, 161], [93, 107, -71, -46, 3, 182], [-167, 82, -41, 30, -43, -5], [127, 73, -100, -78, 2, -23]]","[6, 7, 8, 1, 13]",,,,test,14,75,3.1622776601683813
44,7908.0,1001117,mouselab,False,"[5, -92, -1, -63, 0, 30]","[0.48, 0.25, 0.24, 0.03]",4,"[3798, 4254, 4657, 5098, 5516, 5964]",0.0,SaPACZPUDlvdmkP,24,"[[11, -192, -3, -131, 0, 63], [0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0]]",2,-177,-201,5,"[[11, -192, -3, -131, 0, 63], [99, -2, -149, 65, -106, 101], [12, -17, -175, -95, 44, -177], [15, -23, -34, 84, -149, 28]]","[0, 1, 2, 3, 4, 5]",,,,test,15,75,3.1622776601683813
