Other,Rand,SAT_TTB,TTB,TTB_SAT,WADD,alpha,click_var_gamble,click_var_outcome,cost,nr_clicks,payoff_gross,payoff_gross_by_strategy,payoff_gross_relative,payoff_gross_relative_by_strategy,payoff_matrix,payoff_net,payoff_net_by_strategy,payoff_net_relative,payoff_net_relative_by_strategy,payoff_perfect,probabilities,problem_id,processing_pattern,sigma,trial_weight_con,trial_weight_exp,trial_weight,trial_weight_con_exclude,trial_weight_exp_exclude,trial_weight_exclude,strategy,km_strategy,km_WADD,km_SAT_TTB,km_TTB_SAT,km_TTB,cluster_centers,cluster_points
0.0,0.0,0.0,0.0,1.0,0.0,3.2,0.002222222222222223,0.0675,1.0,10.0,36.44,"[36.43999999999971, 0.0, 0.0, 0.0, 0.0, 0.0]",0.7116770501728417,"[0.71167705017285, 0.0, 0.0, 0.0, 0.0, 0.0]","[[-22, -114, 79, 5, 92, -114], [-33, 60, -77, -61, 40, 174], [-71, 31, -34, -6, -5, 13], [-49, 92, 93, 56, 67, -111]]",26.44,"[26.439999999999603, 0.0, 0.0, 0.0, 0.0, 0.0]",0.5163759935941252,"[0.5163759935941244, 0.0, 0.0, 0.0, 0.0, 0.0]",51.20299999999999,"[0.25, 0.11, 0.47, 0.17]",f2xpn3YCjwjoU5x,-0.958,75.0,1.029126213592233,1.0303030303030305,1.0297029702970295,1.0666666666666669,1.0277777777777777,1.0476190476190477,"['TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT']","['TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT']",0.0,0.0,1.0,0.0,,
0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.003114583333333333,0.07765624999999997,1.0,8.927,27.779999999999994,"[27.779999999999692, 0.0, 0.0, 0.0, 0.0, 0.0]",0.4347281775218302,"[0.4347281775218332, 0.0, 0.0, 0.0, 0.0, 0.0]","[[13, 44, -5, 28, -6, -76], [-40, 25, 9, -196, 123, -17], [-133, 45, -113, -55, 31, -16], [50, -67, -24, -11, -31, -43]]",18.853,"[18.853000000000097, 0.0, 0.0, 0.0, 0.0, 0.0]",0.29502988951832504,"[0.2950298895183271, 0.0, 0.0, 0.0, 0.0, 0.0]",63.90200000000002,"[0.38, 0.05, 0.02, 0.55]",nQ4KJRm5qzDmfGs,-0.9623928571428572,75.0,1.0097087378640777,1.0101010101010102,1.00990099009901,1.2266666666666666,1.2777777777777777,1.2517006802721091,"['TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT']","['TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT']",0.0,0.0,1.0,0.0,,
0.0,0.0,0.4270000000000001,0.0,0.573,0.0,0.3,0.057289166666666676,0.13316708333333332,4.0,3.212,71.15276999999998,"[57.070541012216374, 90.05, 0.0, 0.0, 0.0, 0.0]",1.1134670276360676,"[0.8930947546589453, 1.409189070764608, 0.0, 0.0, 0.0, 0.0]","[[-78, 47, -34, 184, -97, -79], [-99, 36, -76, 99, -22, 31], [-87, 88, 57, 26, 142, 59], [88, -44, 138, 16, 128, 71]]",58.30477,"[40.48415357766138, 82.21861826697865, 0.0, 0.0, 0.0, 0.0]",0.9124091577728396,"[0.6335350001198924, 1.2866360719066527, 0.0, 0.0, 0.0, 0.0]",63.90200000000002,"[0.19, 0.01, 0.45, 0.35]",YwmSZ9XOPRdJfbN,-0.8110436893203883,75.0,0.9514563106796116,0.9494949494949496,0.9504950495049505,0.8799999999999999,1.0277777777777777,0.9523809523809524,"['TTB_SAT', 'TTB_SAT', 'SAT_TTB', 'TTB_SAT', 'TTB_SAT', 'SAT_TTB', 'TTB_SAT', 'SAT_TTB', 'SAT_TTB', 'TTB_SAT']","['TTB_SAT', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'TTB_SAT']",0.0,0.8,0.2,0.0,,
0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.027061887754234442,0.062397824287505024,1.0,6.63,86.17887999999998,"[86.17888000000131, 0.0, 0.0, 0.0, 0.0, 0.0]",1.348610059153078,"[1.3486100591530574, 0.0, 0.0, 0.0, 0.0, 0.0]","[[-78, 47, -34, 184, -97, -79], [-99, 36, -76, 99, -22, 31], [-87, 88, 57, 26, 142, 59], [88, -44, 138, 16, 128, 71]]",79.54887999999997,"[79.5488800000013, 0.0, 0.0, 0.0, 0.0, 0.0]",1.2448574379518635,"[1.2448574379518547, 0.0, 0.0, 0.0, 0.0, 0.0]",63.90200000000002,"[0.19, 0.01, 0.45, 0.35]",YwmSZ9XOPRdJfbN,-0.3840063492063493,75.0,1.0097087378640777,1.0101010101010102,1.00990099009901,1.2266666666666666,1.2777777777777777,1.2517006802721091,"['TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT']","['TTB_SAT', 'WADD', 'TTB_SAT', 'TTB_SAT', 'SAT_TTB', 'SAT_TTB', 'TTB_SAT', 'SAT_TTB', 'SAT_TTB', 'TTB_SAT']",0.1,0.4,0.5,0.0,,
0.027000000000000003,0.0,0.0,0.0,0.973,0.0,3.2,0.009253987067125595,0.09073627095527527,1.0,7.229,67.80999999999997,"[67.80999999999912, 0.0, 0.0, 0.0, 0.0, 67.80999999999996]",1.3243364646602738,"[1.3243364646602869, 0.0, 0.0, 0.0, 0.0, 1.324336464660274]","[[-9, -78, -36, -68, -82, 62], [135, -24, -85, -12, 1, -37], [-114, 88, -33, 158, -29, -49], [34, 60, -124, 8, -30, 180]]",60.58099999999998,"[60.59931140801572, 0.0, 0.0, 0.0, 0.0, 59.921111111111074]",1.18315333085952,"[1.1835109545928175, 0.0, 0.0, 0.0, 0.0, 1.170265631137065]",51.20299999999999,"[0.3, 0.28, 0.07, 0.35]",uosTR7R5rWOZ2TL,-0.7565314992596838,75.0,1.029126213592233,1.0303030303030305,1.0297029702970295,1.0666666666666669,1.0277777777777777,1.0476190476190477,"['TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT']","['TTB_SAT', 'TTB', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'SAT_TTB', 'TTB_SAT', 'TTB_SAT']",0.0,0.1,0.8,0.1,,
0.0,0.0,0.4,0.0,0.6,0.0,3.2,0.06972777777777779,0.1875,4.0,2.3080000000000003,51.22825000000002,"[51.58366666666643, 50.695125000000004, 0.0, 0.0, 0.0, 0.0]",1.0004931351678612,"[1.0074344602204284, 0.9900811475890019, 0.0, 0.0, 0.0, 0.0]","[[40, -1, 19, 112, 19, 75], [47, -114, -98, -38, 13, 86], [-90, -72, -11, -87, 87, 65], [-102, 34, -87, 15, -12, 57]]",41.99625000000001,"[39.27033333333324, 46.08512500000004, 0.0, 0.0, 0.0, 0.0]",0.8201911997343906,"[0.7669537592198359, 0.9000473605062216, 0.0, 0.0, 0.0, 0.0]",51.20299999999999,"[0.45, 0.2, 0.18, 0.17]",B7AmiGrF0VHtZKs,-1.0,75.0,1.0097087378640777,1.0101010101010102,1.00990099009901,0.8266666666666667,0.6666666666666666,0.7482993197278911,"['SAT_TTB', 'TTB_SAT', 'SAT_TTB', 'TTB_SAT', 'TTB_SAT', 'SAT_TTB', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT']","['SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'TTB', 'SAT_TTB', 'SAT_TTB', 'TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB']",0.0,0.8,0.0,0.2,,
0.0,0.0,0.0,1.0,0.0,0.0,0.3,0.0,0.1875,1.0,6.0,72.14,"[0.0, 0.0, 72.1399999999995, 0.0, 0.0, 0.0]",1.1289161528590657,"[0.0, 0.0, 1.1289161528590936, 0.0, 0.0, 0.0]","[[-131, 85, 56, -12, -48, 108], [77, -51, -7, -137, 64, 40], [-42, 53, -43, -68, 81, 65], [67, -79, -44, 141, 59, -110]]",66.14,"[0.0, 0.0, 66.13999999999952, 0.0, 0.0, 0.0]",1.035022378016338,"[0.0, 0.0, 1.0350223780163545, 0.0, 0.0, 0.0]",63.90200000000002,"[0.06000000000000001, 0.04, 0.88, 0.02]",PCWdMJAPeV3vIAW,-1.0,75.0,1.0097087378640777,1.0101010101010102,1.00990099009901,1.2266666666666666,1.2777777777777777,1.2517006802721091,"['TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB']","['TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB']",0.0,0.0,0.0,1.0,,
0.0,0.0,0.835,0.165,0.0,0.0,3.2,0.03832222222222224,0.1875,4.0,3.562,18.92000000000001,"[0.0, 18.920000000000066, 18.92000000000004, 0.0, 0.0, 0.0]",0.36950959904693104,"[0.0, 0.36950959904692604, 0.36950959904692987, 0.0, 0.0, 0.0]","[[-96, -56, -98, 47, -66, 28], [14, -71, 27, 42, 25, -47], [-2, 87, 17, -40, 66, -69], [112, -22, -4, -108, -63, 30]]",4.6720000000000015,"[0.0, 6.599041916167721, -5.080000000000009, 0.0, 0.0, 0.0]",0.0912446536335762,"[0.0, 0.1288799858634775, -0.0992129367419881, 0.0, 0.0, 0.0]",51.20299999999999,"[0.3, 0.22, 0.08, 0.4]",iubSyA0EPXwngsD,-1.0,75.0,1.0097087378640777,1.0101010101010102,1.00990099009901,0.8266666666666667,0.6666666666666666,0.7482993197278911,"['SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'TTB', 'SAT_TTB', 'TTB', 'TTB', 'SAT_TTB']","['TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'SAT_TTB']",0.0,0.5,0.0,0.5,,
0.0,0.0,0.0,1.0,0.0,0.0,0.3,0.0,0.1875,4.0,6.0,54.01,"[0.0, 0.0, 54.010000000000375, 0.0, 0.0, 0.0]",0.8452004632092894,"[0.0, 0.0, 0.8452004632092748, 0.0, 0.0, 0.0]","[[-53, 18, 23, -85, 45, -33], [-49, 130, -42, -100, 156, -80], [-29, 8, -51, -42, 21, 17], [4, 19, 36, -77, -8, 23]]",30.009999999999994,"[0.0, 0.0, 30.009999999999373, 0.0, 0.0, 0.0]",0.4696253638383776,"[0.0, 0.0, 0.4696253638383728, 0.0, 0.0, 0.0]",63.90200000000002,"[0.5, 0.19, 0.15, 0.16]",mlhb2P64mtEuQDH,-1.0,75.0,0.9514563106796116,0.9494949494949496,0.9504950495049505,0.8799999999999999,1.0277777777777777,0.9523809523809524,"['TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB']","['TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB']",0.0,0.0,0.0,1.0,,
0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.022991536753590325,0.08323438988095237,4.0,5.787000000000001,86.70590000000004,"[86.70590000000092, 0.0, 0.0, 0.0, 0.0, 0.0]",1.3568573753560138,"[1.3568573753560067, 0.0, 0.0, 0.0, 0.0, 0.0]","[[-90, 14, -114, -41, 210, 42], [-91, 101, 22, 57, 105, 86], [94, -30, 150, -10, -154, 52], [-78, -66, 54, 90, -24, 34]]",63.55790000000001,"[63.557900000000615, 0.0, 0.0, 0.0, 0.0, 0.0]",0.9946151920127696,"[0.99461519201276, 0.0, 0.0, 0.0, 0.0, 0.0]",63.90200000000002,"[0.01999999999999999, 0.01, 0.47, 0.5]",VHZfp8VcgwqWdru,-0.6729333333333333,75.0,0.9514563106796116,0.9494949494949496,0.9504950495049505,0.8799999999999999,1.0277777777777777,0.9523809523809524,"['TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT']","['SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'TTB', 'TTB_SAT', 'TTB_SAT', 'SAT_TTB', 'SAT_TTB', 'TTB_SAT']",0.0,0.6,0.3,0.1,,
0.0,0.0,0.0,0.0,1.0,0.0,3.2,0.011251482586810873,0.045667690286705434,1.0,9.562,72.34000000000003,"[72.33999999999816, 0.0, 0.0, 0.0, 0.0, 0.0]",1.412807843290433,"[1.41280784329045, 0.0, 0.0, 0.0, 0.0, 0.0]","[[40, -1, 19, 112, 19, 75], [47, -114, -98, -38, 13, 86], [-90, -72, -11, -87, 87, 65], [-102, 34, -87, 15, -12, 57]]",62.77800000000003,"[62.7779999999984, 0.0, 0.0, 0.0, 0.0, 0.0]",1.2260609729898642,"[1.2260609729898728, 0.0, 0.0, 0.0, 0.0, 0.0]",51.20299999999999,"[0.45, 0.2, 0.18, 0.17]",B7AmiGrF0VHtZKs,-0.6948015873015873,75.0,1.029126213592233,1.0303030303030305,1.0297029702970295,1.0666666666666669,1.0277777777777777,1.0476190476190477,"['TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT']","['TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT']",0.0,0.0,1.0,0.0,,
0.0,0.0,0.0,1.0,0.0,0.0,3.2,0.0,0.1875,4.0,6.0,8.310000000000004,"[0.0, 0.0, 8.310000000000167, 0.0, 0.0, 0.0]",0.1622951780169131,"[0.0, 0.0, 0.16229517801691318, 0.0, 0.0, 0.0]","[[-22, -114, 79, 5, 92, -114], [-33, 60, -77, -61, 40, 174], [-71, 31, -34, -6, -5, 13], [-49, 92, 93, 56, 67, -111]]",-15.689999999999996,"[0.0, 0.0, -15.69000000000015, 0.0, 0.0, 0.0]",-0.3064273577720055,"[0.0, 0.0, -0.3064273577720083, 0.0, 0.0, 0.0]",51.20299999999999,"[0.25, 0.11, 0.47, 0.17]",f2xpn3YCjwjoU5x,-1.0,75.0,1.0097087378640777,1.0101010101010102,1.00990099009901,0.8266666666666667,0.6666666666666666,0.7482993197278911,"['TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB']","['TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB']",0.0,0.0,0.0,1.0,,
0.0,0.0,0.163,0.0,0.8370000000000001,0.0,3.2,0.04834375535399346,0.13476056240551776,1.0,4.183,102.56075,"[99.49369175627253, 118.31000000000006, 0.0, 0.0, 0.0, 0.0]",2.003022283850556,"[1.9431223122917258, 2.310606800382796, 0.0, 0.0, 0.0, 0.0]","[[87, 10, 22, -15, 44, 161], [93, 107, -71, -46, 3, 182], [-167, 82, -41, 30, -43, -5], [127, 73, -100, -78, 2, -23]]",98.37775,"[94.69082437275998, 117.31000000000003, 0.0, 0.0, 0.0, 0.0]",1.9213278518836787,"[1.8493218048309517, 2.291076694724912, 0.0, 0.0, 0.0, 0.0]",51.20299999999999,"[0.19, 0.51, 0.1, 0.2]",B9PWF5Bu1hHzIBA,-0.8403595607896682,75.0,1.029126213592233,1.0303030303030305,1.0297029702970295,1.0666666666666669,1.0277777777777777,1.0476190476190477,"['TTB_SAT', 'TTB_SAT', 'SAT_TTB', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'SAT_TTB', 'TTB_SAT', 'TTB_SAT']","['SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'TTB_SAT', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB']",0.0,0.9,0.1,0.0,,
0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.007896371882086167,0.10787755102040818,4.0,6.7120000000000015,46.72782,"[46.72781999999988, 0.0, 0.0, 0.0, 0.0, 0.0]",0.7312419016619199,"[0.7312419016619289, 0.0, 0.0, 0.0, 0.0, 0.0]","[[140, 81, 49, 185, 81, -77], [52, 14, -168, 7, -3, 51], [-119, 61, -183, 64, -31, 6], [49, -53, -44, -94, 23, -90]]",19.87982,"[19.879819999999796, 0.0, 0.0, 0.0, 0.0, 0.0]",0.3110985571656599,"[0.3110985571656628, 0.0, 0.0, 0.0, 0.0, 0.0]",63.90200000000002,"[0.04, 0.29, 0.65, 0.02]",lIbaNiqegro6KIA,-0.8495333333333331,75.0,0.9514563106796116,0.9494949494949496,0.9504950495049505,0.8799999999999999,1.0277777777777777,0.9523809523809524,"['TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT']","['TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB', 'TTB_SAT']",0.0,0.0,0.8,0.2,,
0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.004766600920447075,0.027736686390532558,1.0,13.0,49.57000000000002,"[49.569999999999744, 0.0, 0.0, 0.0, 0.0, 0.0]",0.7757190698256706,"[0.7757190698256691, 0.0, 0.0, 0.0, 0.0, 0.0]","[[-69, 20, -39, -17, -12, -39], [-84, 32, 105, 26, 11, 10], [55, 72, -55, -6, -46, 98], [-48, 65, 13, 95, 7, -61]]",36.57,"[36.56999999999975, 0.0, 0.0, 0.0, 0.0, 0.0]",0.5722825576664266,"[0.5722825576664264, 0.0, 0.0, 0.0, 0.0, 0.0]",63.90200000000002,"[0.02, 0.47, 0.14, 0.37]",02RpShoPR0hc5AX,-0.709131746031746,75.0,1.0097087378640777,1.0101010101010102,1.00990099009901,1.2266666666666666,1.2777777777777777,1.2517006802721091,"['TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT']","['WADD', 'WADD', 'WADD', 'WADD', 'WADD', 'WADD', 'WADD', 'WADD', 'WADD', 'WADD']",1.0,0.0,0.0,0.0,,
0.0,0.0,0.0,0.0,1.0,0.0,3.2,0.009775393675988916,0.09710536470143613,4.0,7.081,27.74000000000001,"[27.740000000000542, 0.0, 0.0, 0.0, 0.0, 0.0]",0.5417651309493585,"[0.5417651309493698, 0.0, 0.0, 0.0, 0.0, 0.0]","[[2, 30, -23, 26, 24, -26], [-77, 73, -11, 60, -57, 2], [-44, -40, -49, -44, 100, -98], [31, 24, -31, -144, -34, -8]]",-0.5840000000000019,"[-0.5839999999999932, 0.0, 0.0, 0.0, 0.0, 0.0]",-0.01140558170419706,"[-0.011405581704196924, 0.0, 0.0, 0.0, 0.0, 0.0]",51.20299999999999,"[0.2, 0.3, 0.19, 0.31]",2O9UAcifjV8B4g6,-0.7838214285714284,75.0,1.0097087378640777,1.0101010101010102,1.00990099009901,0.8266666666666667,0.6666666666666666,0.7482993197278911,"['TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT']","['TTB', 'SAT_TTB', 'SAT_TTB', 'TTB', 'TTB_SAT', 'TTB', 'TTB_SAT', 'TTB_SAT', 'SAT_TTB', 'TTB_SAT']",0.0,0.3,0.4,0.3,,
0.0,0.0,0.8190000000000001,0.181,0.0,0.0,0.3,0.04011944444444444,0.1875,4.0,3.49,79.61999999999998,"[0.0, 79.62000000000114, 79.6200000000003, 0.0, 0.0, 0.0]",1.2459703921629992,"[0.0, 1.2459703921630092, 1.2459703921630019, 0.0, 0.0, 0.0]","[[10, -11, 78, -20, 94, 69], [-36, -45, 82, -86, -100, 31], [-48, -38, -84, 6, 116, -74], [114, 25, -50, -68, 52, 53]]",65.66,"[0.0, 67.87885225885313, 55.620000000000076, 0.0, 0.0, 0.0]",1.027510876028919,"[0.0, 1.0622336117625821, 0.8703952927920876, 0.0, 0.0, 0.0]",63.90200000000002,"[0.09, 0.1, 0.61, 0.2]",rVjVpCboG0KJwv1,-1.0,75.0,0.9514563106796116,0.9494949494949496,0.9504950495049505,0.8799999999999999,1.0277777777777777,0.9523809523809524,"['SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'SAT_TTB', 'SAT_TTB']","['SAT_TTB', 'TTB', 'SAT_TTB', 'SAT_TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'SAT_TTB', 'SAT_TTB']",0.0,0.5,0.0,0.5,,
