pid,time_elapsed,trial_type,rt,payoff_matrix,cost,click_cost,choice_index,clicks,payoff_value,probabilities,net_payoff,payoff_index,click_times,answers,correct,block,trial_index
16,70363,mouselab,42286.0,"[[-180, -3, -31, 93, -48, 22], [237, -57, -45, 110, -71, -234], [-146, 114, -170, 112, -398, -306], [-147, -325, 175, 39, 256, 161]]",2,0,0,[],-146,"[0.2, 0.2, 0.1, 0.5]",-146,2,[],,,instruct1,0
16,91480,mouselab,3836.0,"[[-180, -3, -31, 93, -48, 22], [237, -57, -45, 110, -71, -234], [-146, 114, -170, 112, -398, -306], [-147, -325, 175, 39, 256, 161]]",2,0,1,[],-57,"[0.2, 0.2, 0.1, 0.5]",-57,1,[],,,instruct1,1
16,95707,mouselab,2004.0,"[[-180, -3, -31, 93, -48, 22], [237, -57, -45, 110, -71, -234], [-146, 114, -170, 112, -398, -306], [-147, -325, 175, 39, 256, 161]]",2,0,2,[],-31,"[0.2, 0.2, 0.1, 0.5]",-31,0,[],,,instruct1,2
16,242138,mouselab,10445.0,"[[-137, 129, -273, -148, -224, 105], [130, 198, 139, -244, -19, 179], [-70, 230, 181, 211, -179, -45], [-129, 102, 57, -18, -8, -71]]",2,0,1,[],129,"[0.41, 0.01, 0.25, 0.33]",129,0,[],,,instruct2,0
16,255162,mouselab,10723.0,"[[-25, -78, -337, -29, 36, 53], [-183, -71, 211, 203, 241, 268], [85, 229, 48, -244, 123, 245], [-98, -114, 38, -131, 87, 131]]",2,0,5,[],268,"[0.95, 0.03, 0.01, 0.01]",268,1,[],,,instruct2,1
16,269687,mouselab,10976.0,"[[-185, 16, -190, 186, 13, 124], [-69, -66, 4, 54, -185, -35], [272, 61, 103, 330, 0, -127], [12, -171, -31, 83, 6, 35]]",2,0,3,[],186,"[0.9, 0.01, 0.03, 0.06]",186,0,[],,,instruct2,2
16,316848,mouselab,41997.0,"[[67, -98, -97, 161, -176, -362], [36, 98, -192, -33, 116, -132], [-169, -131, -190, 19, -77, -149], [256, -5, 176, -110, 110, -95]]",2,6,1,"[20, 14, 21]",-98,"[0.05, 0.05, 0.05, 0.85]",-104,0,"[27615, 34425, 36825]",,,instruct3,0
16,337613,mouselab,17685.0,"[[38, 36, 139, 86, -241, 42], [-325, -135, 193, 263, -59, -58], [226, 148, 69, -117, -192, -157], [-12, -30, -67, -97, 103, -69]]",2,6,5,"[5, 4, 3]",-69,"[0.2, 0.09, 0.24, 0.47]",-75,3,"[10817, 11795, 12579]",,,instruct3,1
16,347803,mouselab,7796.0,"[[126, -266, -261, -16, -142, 438], [-4, 211, 86, 20, -41, -178], [117, -96, 122, -12, -87, 195], [55, 216, -168, 116, 21, -308]]",2,6,5,"[1, 15, 20]",-308,"[0.03, 0.11, 0.44, 0.42]",-314,3,"[4099, 4949, 6200]",,,instruct3,2
16,374576,mouselab,11638.0,"[[163, -172, 31, -103, -75, 133], [-29, -96, 186, -34, 71, 64], [-190, 11, 237, -191, 60, 47], [-330, 31, 181, -151, 172, 84]]",2,6,0,"[0, 6, 2]",-190,"[0.009999999999999992, 0.21, 0.4, 0.38]",-196,2,"[1282, 2792, 8122]",,,test,0
16,391798,mouselab,8022.0,"[[85, -46, 152, -46, -113, -63], [108, -54, 170, -35, 169, 76], [-53, 94, 267, 58, -142, -326], [202, -251, 11, 17, -77, -15]]",2,6,2,"[4, 3, 2]",170,"[0.62, 0.22, 0.15, 0.01]",164,1,"[3906, 5083, 6031]",,,test,1
16,402499,mouselab,5536.0,"[[-142, -42, -408, -145, 48, -49], [-117, 16, 178, 4, 109, -116], [18, -36, -34, 294, -1, 211], [35, 109, -351, -103, 69, 50]]",2,6,3,"[1, 8, 15]",294,"[0.01000000000000012, 0.21, 0.7, 0.08]",288,2,"[1065, 1775, 2785]",,,test,2
16,414246,mouselab,9837.0,"[[111, 157, -138, -259, -13, -435], [-125, -2, -143, -7, -104, -191], [77, 83, 9, 231, -19, -78], [9, 153, -165, 44, -100, -105]]",2,6,3,"[13, 15, 14]",231,"[0.06, 0.11, 0.45, 0.38]",225,2,"[5707, 7159, 8942]",,,test,3
16,423072,mouselab,6434.0,"[[-29, 205, -55, -185, 285, -322], [-156, 131, -41, 22, 311, -68], [149, -101, 35, -184, -118, 77], [43, 248, 123, 103, -78, -195]]",2,6,1,"[11, 9, 7]",205,"[0.1, 0.68, 0.13, 0.09]",199,0,"[2832, 4056, 5237]",,,test,4
16,438987,mouselab,9517.0,"[[-100, 136, 158, -95, -190, 82], [50, -158, 132, -161, -69, -44], [162, 150, 15, -54, -86, -174], [155, -178, 56, -204, -44, 15]]",2,6,2,"[1, 7, 8]",15,"[0.41, 0.39, 0.14, 0.06]",9,2,"[3975, 4647, 6633]",,,test,5
16,448245,mouselab,7212.0,"[[-44, 75, -250, -223, -266, -15], [80, 117, 283, 14, -3, -89], [-134, -77, 70, -173, -110, -9], [259, -236, 125, 279, -202, -394]]",2,6,2,"[9, 8, 7]",125,"[0.38, 0.37, 0.02, 0.23]",119,3,"[3500, 4794, 6331]",,,test,6
16,459411,mouselab,9313.0,"[[13, -176, -142, -128, -6, -312], [-7, 274, 13, -16, 180, -157], [-289, -124, -369, 16, 90, 318], [95, 187, -119, 275, -78, 129]]",2,6,2,"[0, 5, 3]",-119,"[0.37, 0.15, 0.3, 0.18]",-125,3,"[5591, 6797, 7722]",,,test,7
16,473808,mouselab,5612.0,"[[238, 61, -52, 125, 87, -7], [136, -124, -3, 55, -321, 3], [-222, -87, 50, 133, 28, -86], [-157, 6, -31, -132, 28, 16]]",2,6,0,"[3, 2, 0]",238,"[0.89, 0.03, 0.01, 0.07]",232,0,"[2779, 3641, 4631]",,,test,8
16,485955,mouselab,8119.0,"[[123, -104, 0, -39, 134, -16], [-73, -271, -49, 36, -244, 199], [-341, 64, -255, 178, -46, -133], [-129, -148, -44, 80, 79, -129]]",2,6,2,"[3, 5, 1]",0,"[0.48, 0.3, 0.2, 0.02]",-6,0,"[3759, 4824, 5984]",,,test,9
0,64206,mouselab,53698.0,"[[-1, 12, -37, -1, -14, -13], [-62, -138, -50, 13, 49, -27], [14, -111, 37, 44, -9, -13], [66, -33, -4, 168, 114, 14]]",2,0,0,[],66,"[0.2, 0.2, 0.1, 0.5]",66,3,[],,,instruct1,0
0,70111,mouselab,4389.0,"[[-1, 12, -37, -1, -14, -13], [-62, -138, -50, 13, 49, -27], [14, -111, 37, 44, -9, -13], [66, -33, -4, 168, 114, 14]]",2,0,1,[],-33,"[0.2, 0.2, 0.1, 0.5]",-33,3,[],,,instruct1,1
0,71895,mouselab,820.0,"[[-1, 12, -37, -1, -14, -13], [-62, -138, -50, 13, 49, -27], [14, -111, 37, 44, -9, -13], [66, -33, -4, 168, 114, 14]]",2,0,2,[],-4,"[0.2, 0.2, 0.1, 0.5]",-4,3,[],,,instruct1,2
0,159142,mouselab,26195.0,"[[1, 32, 19, -36, -29, -103], [5, 17, -103, -183, -53, -189], [-11, 86, -48, -54, -114, 50], [-8, 75, -15, -133, 45, -174]]",2,0,1,[],32,"[0.26, 0.28, 0.2, 0.26]",32,0,[],,,instruct2,0
0,171507,mouselab,9841.0,"[[14, -53, 93, -83, 103, -31], [-15, 159, -45, 65, 194, 97], [28, -12, 22, 52, 160, 152], [35, -5, -11, -4, 147, 124]]",2,0,4,[],147,"[0.25, 0.29, 0.23, 0.23]",147,3,[],,,instruct2,1
0,189364,mouselab,14688.0,"[[33, 73, -21, 54, -43, 101], [-30, 25, 19, -2, 84, 120], [24, -125, -58, -7, -20, 38], [101, 53, 171, -97, 93, 208]]",2,0,5,[],120,"[0.2, 0.26, 0.34, 0.2]",120,1,[],,,instruct2,2
0,215236,mouselab,23621.0,"[[81, -2, 5, -48, -53, 33], [28, -107, -55, 81, 28, 77], [50, -71, -39, -117, 1, 2], [-40, -33, -13, -38, 82, -17]]",2,12,0,"[13, 15, 17, 12, 14, 16]",81,"[0.29, 0.14, 0.37, 0.2]",69,0,"[14419, 15174, 15814, 21045, 21611, 21952]",,,instruct3,0
0,225669,mouselab,8559.0,"[[-27, -93, 2, -85, 95, 19], [-208, -13, 68, -28, -28, -68], [34, 13, -36, -7, -75, 5], [32, 53, 24, 10, -116, -51]]",2,12,1,"[18, 19, 20, 22, 23, 21]",-93,"[0.28, 0.27, 0.1, 0.35]",-105,0,"[4781, 5146, 5546, 6512, 6810, 7235]",,,instruct3,1
0,237905,mouselab,9367.0,"[[-23, -52, 13, 120, 50, 111], [-59, 6, 73, 31, 48, -118], [-45, 37, -55, -32, -111, 36], [-73, 72, -73, -19, 63, 57]]",2,14,1,"[0, 18, 19, 20, 22, 21, 23]",37,"[0.3, 0.19, 0.18, 0.33]",23,2,"[2037, 3690, 4470, 5701, 6315, 7248, 7770]",,,instruct3,2
0,262308,mouselab,12932.0,"[[-24, -73, -19, -57, 43, -58], [49, -16, -51, 78, -111, 37], [-41, -63, -11, -99, -99, 120], [-185, -108, -102, 38, -72, 82]]",2,12,4,"[0, 2, 4, 1, 5, 3]",-111,"[0.27, 0.26, 0.23, 0.24]",-123,1,"[4356, 5235, 5981, 10774, 11809, 12244]",,,test,0
0,278910,mouselab,14266.0,"[[-12, 137, -73, 1, 92, 32], [2, -34, 82, 16, 17, -57], [-5, -80, -32, 99, -28, -22], [155, -40, -35, -60, 17, 110]]",2,18,5,"[0, 1, 2, 19, 3, 4, 5, 22, 23]",32,"[0.31, 0.12, 0.26, 0.31]",14,0,"[4061, 5904, 6186, 7241, 8698, 9124, 9603, 10194, 12936]",,,test,1
0,288422,mouselab,7149.0,"[[46, 119, -36, -13, 14, -51], [-145, 68, -21, -42, 45, 146], [-26, -26, -57, -42, -13, -78], [8, -6, -91, 52, 71, 6]]",2,12,5,"[6, 7, 8, 9, 10, 11]",146,"[0.19, 0.41, 0.18, 0.22]",134,1,"[2123, 3353, 3989, 5221, 5734, 5988]",,,test,2
0,297803,mouselab,7953.0,"[[-11, -102, 88, 102, 38, 17], [-110, 39, 56, -7, -162, 144], [5, -29, -6, 30, -57, -11], [203, -95, -11, 98, -58, -3]]",2,14,3,"[0, 1, 2, 3, 4, 5, 15]",102,"[0.37, 0.25, 0.26, 0.12]",88,0,"[2755, 3343, 3645, 3935, 4327, 4678, 7127]",,,test,3
0,306509,mouselab,7472.0,"[[105, -31, -104, -11, 58, 158], [20, 75, 26, 148, 129, 37], [9, -82, 168, -129, -14, 4], [-61, 22, 114, -89, -31, 72]]",2,14,2,"[12, 13, 14, 15, 16, 17, 8]",168,"[0.17, 0.29, 0.3, 0.24]",154,2,"[2700, 3323, 3575, 3877, 4214, 4557, 5705]",,,test,4
0,316943,mouselab,8967.0,"[[49, -84, -18, 7, -89, 49], [70, -49, -132, -68, 105, -29], [34, 3, 86, 31, 49, -65], [28, 21, -11, -82, -70, 94]]",2,16,0,"[0, 1, 2, 3, 4, 5, 12, 17]",28,"[0.37, 0.21, 0.24, 0.18]",12,3,"[2187, 2816, 3084, 3587, 3924, 4203, 6563, 8278]",,,test,5
0,328126,mouselab,10204.0,"[[5, 78, -8, -15, 202, -203], [-160, -18, 34, -28, 88, -179], [-3, -81, -45, 82, -41, 52], [-96, 103, -17, 8, -75, -77]]",2,14,4,"[0, 1, 2, 3, 4, 5, 22]",202,"[0.32, 0.21, 0.22, 0.25]",188,0,"[2125, 2754, 3010, 5360, 5884, 6099, 9144]",,,test,6
0,334947,mouselab,5277.0,"[[-95, 157, 99, -83, -42, -46], [-176, -86, -15, -78, -157, 95], [18, 27, -43, 19, -3, -40], [33, -3, -26, -65, 60, 33]]",2,12,5,"[6, 7, 8, 9, 10, 11]",95,"[0.17, 0.41, 0.18, 0.24]",83,1,"[1410, 1694, 2008, 2288, 2566, 2838]",,,test,7
0,346067,mouselab,9707.0,"[[-108, -43, -62, 7, 51, 21], [122, 43, -44, -94, -36, 1], [67, 147, -91, -23, 20, 66], [-71, 4, -91, 1, -54, 100]]",2,14,1,"[12, 13, 14, 15, 16, 17, 7]",43,"[0.18000000000000002, 0.25, 0.38, 0.19]",29,1,"[2795, 3024, 3358, 5720, 6346, 6791, 8332]",,,test,8
0,354546,mouselab,7140.0,"[[18, 24, -170, 52, -1, -42], [39, -23, -17, 62, -169, -63], [-84, 19, 99, 73, 166, 55], [46, 202, -185, 19, -26, 62]]",2,14,4,"[12, 13, 14, 15, 16, 17, 22]",-169,"[0.21, 0.2, 0.32, 0.27]",-183,1,"[1283, 1482, 1730, 2019, 2346, 3093, 6186]",,,test,9
18,86251,mouselab,51117.0,"[[-76, -41, 21, -110, 285, -84], [93, -70, 184, -68, -66, 40], [121, -92, -193, -298, -136, 258], [-93, -74, -206, -71, 12, 140]]",2,0,0,[],121,"[0.2, 0.2, 0.1, 0.5]",121,2,[],,,instruct1,0
18,95057,mouselab,5752.0,"[[-76, -41, 21, -110, 285, -84], [93, -70, 184, -68, -66, 40], [121, -92, -193, -298, -136, 258], [-93, -74, -206, -71, 12, 140]]",2,0,1,[],-70,"[0.2, 0.2, 0.1, 0.5]",-70,1,[],,,instruct1,1
18,101165,mouselab,4190.0,"[[-76, -41, 21, -110, 285, -84], [93, -70, 184, -68, -66, 40], [121, -92, -193, -298, -136, 258], [-93, -74, -206, -71, 12, 140]]",2,0,2,[],-206,"[0.2, 0.2, 0.1, 0.5]",-206,3,[],,,instruct1,2
18,213156,mouselab,14954.0,"[[-82, -146, -67, -42, -123, 16], [-190, -89, -158, 149, 95, 195], [-45, -6, 157, 77, 189, 230], [-64, -300, -4, 99, -132, 135]]",2,0,5,[],195,"[0.45, 0.31, 0.02, 0.22]",195,1,[],,,instruct2,0
18,230336,mouselab,15435.0,"[[165, 200, 78, -182, 62, 51], [-261, 142, -82, 33, -210, 85], [151, 169, 10, -132, 96, 126], [-24, 229, 60, -206, -127, 189]]",2,0,1,[],169,"[0.01, 0.04, 0.57, 0.38]",169,2,[],,,instruct2,1
18,242438,mouselab,10632.0,"[[41, 13, 40, 109, 48, -93], [-11, -12, -147, 330, -63, 313], [-113, 236, -109, 297, 36, -9], [118, -111, -13, 281, -35, 264]]",2,0,3,[],330,"[0.26, 0.38, 0.24, 0.12]",330,1,[],,,instruct2,2
18,289192,mouselab,36209.0,"[[356, 76, 32, 133, -176, 28], [43, -82, -214, 4, 100, -91], [265, -57, -188, -140, -116, -101], [-67, -142, -220, -259, 106, 220]]",2,6,0,"[0, 2, 12]",356,"[0.76, 0.1, 0.04, 0.1]",350,0,"[23188, 28315, 32202]",,,instruct3,0
18,307360,mouselab,12858.0,"[[38, 36, 139, 86, -241, 42], [-325, -135, 193, 263, -59, -58], [226, 148, 69, -117, -192, -157], [-12, -30, -67, -97, 103, -69]]",2,6,2,"[18, 21, 23]",-67,"[0.2, 0.09, 0.24, 0.47]",-73,3,"[6493, 7893, 9099]",,,instruct3,1
18,324549,mouselab,14807.0,"[[68, 4, 25, -17, 12, -143], [11, -84, 210, 13, 129, 36], [151, -9, -32, -66, -110, -214], [-28, 71, 217, 85, -1, 10]]",2,6,5,"[19, 23, 7]",10,"[0.06, 0.01, 0.22, 0.71]",4,3,"[3116, 5799, 9741]",,,instruct3,2
18,353735,mouselab,15686.0,"[[44, 18, 52, -69, -10, -27], [-240, -175, -7, -69, 30, 6], [61, 11, -139, 200, 41, -208], [-135, -38, 1, -87, -101, 119]]",2,6,0,"[19, 22, 20]",-135,"[0.04000000000000001, 0.1, 0.27, 0.59]",-141,3,"[3687, 5031, 13467]",,,test,0
18,370773,mouselab,14588.0,"[[85, -46, 152, -46, -113, -63], [108, -54, 170, -35, 169, 76], [-53, 94, 267, 58, -142, -326], [202, -251, 11, 17, -77, -15]]",2,6,0,"[3, 0, 12]",108,"[0.62, 0.22, 0.15, 0.01]",102,1,"[6401, 7676, 10296]",,,test,1
18,388801,mouselab,14942.0,"[[71, 72, 16, 139, 23, 41], [-121, -89, 88, -65, 52, -45], [-112, -188, -182, -60, 190, -184], [-74, 195, 63, 171, -202, 76]]",2,8,3,"[18, 23, 11, 21]",171,"[0.01, 0.24, 0.04, 0.71]",163,3,"[5264, 6655, 11116, 12894]",,,test,2
18,402575,mouselab,11502.0,"[[122, -130, -104, 118, -103, -89], [-132, 79, 133, -76, 20, 270], [75, -159, 6, 173, 13, 65], [73, 55, -156, 90, 307, -128]]",2,6,3,"[1, 15, 3]",118,"[0.23, 0.33, 0.4, 0.04]",112,0,"[3847, 6570, 9769]",,,test,3
18,415037,mouselab,10754.0,"[[-149, -416, -107, 23, -25, 272], [-188, -22, -159, 68, 1, -385], [-71, -58, -93, 23, -163, -61], [124, -3, 226, -389, -65, -145]]",2,6,3,"[12, 15, 3]",23,"[0.32, 0.04, 0.57, 0.07]",17,2,"[6385, 7381, 9006]",,,test,4
18,434481,mouselab,17742.0,"[[-75, 1, 69, 86, 66, -131], [-68, -38, -111, -12, 122, 127], [-34, -135, -29, 137, 282, 83], [36, 176, -126, 252, 42, -45]]",2,8,2,"[1, 3, 5, 9]",69,"[0.74, 0.17, 0.01, 0.08]",61,0,"[5968, 7878, 10128, 13568]",,,test,5
18,467768,mouselab,31626.0,"[[-29, 205, -55, -185, 285, -322], [-156, 131, -41, 22, 311, -68], [149, -101, 35, -184, -118, 77], [43, 248, 123, 103, -78, -195]]",2,12,1,"[7, 13, 9, 6, 11, 8]",205,"[0.1, 0.68, 0.13, 0.09]",193,0,"[7206, 9531, 15321, 18724, 25023, 28889]",,,test,6
18,476920,mouselab,6640.0,"[[-15, 102, -79, -66, -255, -221], [-97, -267, -3, 73, 177, 176], [23, 131, 159, -54, -41, -224], [-100, -270, -101, 71, -93, -1]]",2,4,1,"[1, 13]",-270,"[0.45999999999999996, 0.07, 0.39, 0.08]",-274,3,"[3617, 5371]",,,test,7
18,506999,mouselab,28470.0,"[[-225, 120, -81, -13, -66, 264], [33, 106, 65, 340, -99, 165], [206, 179, -74, 185, -16, 151], [10, -114, 172, 51, -209, -293]]",2,16,3,"[6, 8, 7, 19, 14, 10, 22, 9]",340,"[0.010000000000000009, 0.72, 0.13, 0.14]",324,1,"[3199, 4419, 7651, 9677, 14370, 16331, 17005, 27380]",,,test,8
18,525591,mouselab,17108.0,"[[56, 21, 87, 114, 344, 196], [-82, -269, 110, -21, 41, -168], [-115, -65, 150, 133, 149, -206], [353, 78, -24, -228, -209, 32]]",2,12,2,"[6, 8, 20, 22, 23, 9]",-24,"[0.03, 0.5, 0.06, 0.41]",-36,3,"[3253, 4807, 6130, 9524, 11310, 15808]",,,test,9
