pid,sigma,bonus_rate,display_ev,cost,min_trial_secs,shuffle_trials,alpha,n_comprehension,mu,bonus,start_time,browser,total_time,params,version,gender,age,education,wage,pass_check1,pass_check2,pass_instruct1,pass_instruct2,pass_instruct3,instruct_time
433,75,0.002,False,1,0.0,False,3.1622776601683813,3.0,0,1.736,2021-02-15T20:13:00.920Z,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.150 Safari/537.36",849917.0,"{u'sigma': 75, u'bonus_rate': 0.002, u'display_EV': False, u'cost': 1, u'min_trial_secs': 0, u'shuffle_trials': False, u'alpha': 3.162277660168381, u'n_comprehension': 3, u'n_dominating': 3, u'n_trial': 20, u'mu': 0}",2.3,male,37,college,6,1.0,1.0,1.0,True,1.0,7.623716666666667
58,75,0.002,True,4,20.0,False,0.31622776601683805,3.0,0,2.73,2021-02-18T20:18:51.644Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.150 Safari/537.36",881413.0,"{u'sigma': 75, u'bonus_rate': 0.002, u'display_EV': True, u'cost': 4, u'min_trial_secs': 20, u'shuffle_trials': False, u'alpha': 0.31622776601683805, u'n_comprehension': 3, u'n_dominating': 3, u'n_trial': 20, u'mu': 0}",2.3,male,61,college,8,1.0,1.0,0.3333333333333333,True,1.0,6.635466666666667
21,75,0.002,True,1,20.0,False,0.31622776601683805,3.0,0,2.688,2021-02-15T20:13:33.331Z,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:78.0) Gecko/20100101 Firefox/78.0,991312.0,"{u'sigma': 75, u'bonus_rate': 0.002, u'display_EV': True, u'cost': 1, u'min_trial_secs': 20, u'shuffle_trials': False, u'alpha': 0.31622776601683805, u'n_comprehension': 3, u'n_dominating': 3, u'n_trial': 20, u'mu': 0}",2.3,male,32,college,15,1.0,1.0,1.0,False,1.0,4.8126
332,75,0.002,False,4,0.0,False,0.31622776601683805,3.0,0,2.766,2021-02-15T20:13:11.132Z,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.150 Safari/537.36",575080.0,"{u'sigma': 75, u'bonus_rate': 0.002, u'display_EV': False, u'cost': 4, u'min_trial_secs': 0, u'shuffle_trials': False, u'alpha': 0.31622776601683805, u'n_comprehension': 3, u'n_dominating': 3, u'n_trial': 20, u'mu': 0}",2.3,male,29,secondary,12,1.0,1.0,1.0,True,1.0,5.803816666666667
162,75,0.002,False,4,0.0,False,3.1622776601683813,3.0,0,0.6659999999999999,2021-02-15T20:12:58.429Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.150 Safari/537.36 Edg/88.0.705.63",690146.0,"{u'sigma': 75, u'bonus_rate': 0.002, u'display_EV': False, u'cost': 4, u'min_trial_secs': 0, u'shuffle_trials': False, u'alpha': 3.162277660168381, u'n_comprehension': 3, u'n_dominating': 3, u'n_trial': 20, u'mu': 0}",2.3,male,38,secondary,12,1.0,1.0,1.0,True,1.0,8.164216666666666
74,75,0.002,True,1,20.0,False,0.31622776601683805,3.0,0,2.932,2021-02-15T20:13:44.788Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.150 Safari/537.36",739668.0,"{u'sigma': 75, u'bonus_rate': 0.002, u'display_EV': True, u'cost': 1, u'min_trial_secs': 20, u'shuffle_trials': False, u'alpha': 0.31622776601683805, u'n_comprehension': 3, u'n_dominating': 3, u'n_trial': 20, u'mu': 0}",2.3,male,22,secondary,10,1.0,1.0,1.0,True,1.0,4.2175
597,75,0.002,True,1,20.0,False,3.1622776601683813,3.0,0,2.0540000000000003,2021-02-18T20:24:29.058Z,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:78.0) Gecko/20100101 Firefox/78.0,1059971.0,"{u'sigma': 75, u'bonus_rate': 0.002, u'display_EV': True, u'cost': 1, u'min_trial_secs': 20, u'shuffle_trials': False, u'alpha': 3.162277660168381, u'n_comprehension': 3, u'n_dominating': 3, u'n_trial': 20, u'mu': 0}",2.3,female,49,grad,7,1.0,1.0,1.0,True,1.0,6.907583333333333
236,75,0.002,True,1,20.0,False,3.1622776601683813,3.0,0,2.266,2021-02-18T20:34:14.903Z,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.150 Safari/537.36",976433.0,"{u'sigma': 75, u'bonus_rate': 0.002, u'display_EV': True, u'cost': 1, u'min_trial_secs': 20, u'shuffle_trials': False, u'alpha': 3.162277660168381, u'n_comprehension': 3, u'n_dominating': 3, u'n_trial': 20, u'mu': 0}",2.3,female,40,college,4,1.0,1.0,1.0,True,1.0,7.74485
418,75,0.002,True,4,20.0,False,0.31622776601683805,3.0,0,2.234,2021-02-18T20:35:05.001Z,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0,809086.0,"{u'sigma': 75, u'bonus_rate': 0.002, u'display_EV': True, u'cost': 4, u'min_trial_secs': 20, u'shuffle_trials': False, u'alpha': 0.31622776601683805, u'n_comprehension': 3, u'n_dominating': 3, u'n_trial': 20, u'mu': 0}",2.3,female,50,college,10,1.0,1.0,1.0,True,1.0,5.50975
131,75,0.002,True,4,20.0,False,0.31622776601683805,3.0,0,1.392,2021-02-15T20:15:08.055Z,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0,840853.0,"{u'sigma': 75, u'bonus_rate': 0.002, u'display_EV': True, u'cost': 4, u'min_trial_secs': 20, u'shuffle_trials': False, u'alpha': 0.31622776601683805, u'n_comprehension': 3, u'n_dominating': 3, u'n_trial': 20, u'mu': 0}",2.3,female,35,college,10,1.0,1.0,1.0,True,1.0,4.783783333333333
584,75,0.002,False,4,0.0,False,0.31622776601683805,3.0,0,0.0,2021-02-15T20:14:24.309Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.150 Safari/537.36",296825.0,"{u'sigma': 75, u'bonus_rate': 0.002, u'display_EV': False, u'cost': 4, u'min_trial_secs': 0, u'shuffle_trials': False, u'alpha': 0.31622776601683805, u'n_comprehension': 3, u'n_dominating': 3, u'n_trial': 20, u'mu': 0}",2.3,female,38,college,7,1.0,1.0,1.0,True,1.0,3.7340666666666666
263,75,0.002,True,1,20.0,False,3.1622776601683813,3.0,0,0.342,2021-02-15T20:14:35.226Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.150 Safari/537.36",998100.0,"{u'sigma': 75, u'bonus_rate': 0.002, u'display_EV': True, u'cost': 1, u'min_trial_secs': 20, u'shuffle_trials': False, u'alpha': 3.162277660168381, u'n_comprehension': 3, u'n_dominating': 3, u'n_trial': 20, u'mu': 0}",2.3,male,40,college,10,1.0,1.0,1.0,True,0.0,7.2113
377,75,0.002,True,4,20.0,False,3.1622776601683813,3.0,0,1.238,2021-02-15T20:16:03.791Z,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0,633150.0,"{u'sigma': 75, u'bonus_rate': 0.002, u'display_EV': True, u'cost': 4, u'min_trial_secs': 20, u'shuffle_trials': False, u'alpha': 3.162277660168381, u'n_comprehension': 3, u'n_dominating': 3, u'n_trial': 20, u'mu': 0}",2.3,female,26,college,5,1.0,1.0,0.0,True,1.0,2.84325
300,75,0.002,True,1,20.0,False,3.1622776601683813,3.0,0,0.0,2021-02-15T20:15:13.206Z,"Mozilla/5.0 (Windows NT 6.2; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",1436494.0,"{u'sigma': 75, u'bonus_rate': 0.002, u'display_EV': True, u'cost': 1, u'min_trial_secs': 20, u'shuffle_trials': False, u'alpha': 3.162277660168381, u'n_comprehension': 3, u'n_dominating': 3, u'n_trial': 20, u'mu': 0}",2.3,female,55,college,7,1.0,1.0,1.0,False,0.6666666666666666,14.85045
164,75,0.002,False,4,0.0,False,3.1622776601683813,3.0,0,1.5619999999999998,2021-02-15T20:18:19.161Z,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.150 Safari/537.36",666438.0,"{u'sigma': 75, u'bonus_rate': 0.002, u'display_EV': False, u'cost': 4, u'min_trial_secs': 0, u'shuffle_trials': False, u'alpha': 3.162277660168381, u'n_comprehension': 3, u'n_dominating': 3, u'n_trial': 20, u'mu': 0}",2.3,male,58,secondary,3,1.0,1.0,1.0,True,1.0,6.101466666666667
100,75,0.002,False,4,0.0,False,0.31622776601683805,3.0,0,2.65,2021-02-15T20:15:31.648Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.150 Safari/537.36",791108.0,"{u'sigma': 75, u'bonus_rate': 0.002, u'display_EV': False, u'cost': 4, u'min_trial_secs': 0, u'shuffle_trials': False, u'alpha': 0.31622776601683805, u'n_comprehension': 3, u'n_dominating': 3, u'n_trial': 20, u'mu': 0}",2.3,male,34,primary,8,1.0,1.0,1.0,True,1.0,8.5436
201,75,0.002,True,1,20.0,False,0.31622776601683805,3.0,0,2.528,2021-02-18T20:36:23.401Z,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.150 Safari/537.36",721956.0,"{u'sigma': 75, u'bonus_rate': 0.002, u'display_EV': True, u'cost': 1, u'min_trial_secs': 20, u'shuffle_trials': False, u'alpha': 0.31622776601683805, u'n_comprehension': 3, u'n_dominating': 3, u'n_trial': 20, u'mu': 0}",2.3,male,26,college,7,1.0,1.0,0.6666666666666666,True,1.0,3.58955
104,75,0.002,False,1,0.0,False,0.31622776601683805,3.0,0,1.176,2021-02-15T20:15:19.424Z,"Mozilla/5.0 (X11; CrOS x86_64 13597.84.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.153 Safari/537.36",540775.0,"{u'sigma': 75, u'bonus_rate': 0.002, u'display_EV': False, u'cost': 1, u'min_trial_secs': 0, u'shuffle_trials': False, u'alpha': 0.31622776601683805, u'n_comprehension': 3, u'n_dominating': 3, u'n_trial': 20, u'mu': 0}",2.3,female,56,college,1,1.0,1.0,1.0,False,0.0,6.827216666666667
146,75,0.002,True,1,20.0,False,3.1622776601683813,3.0,0,1.936,2021-02-18T20:33:30.308Z,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:78.0) Gecko/20100101 Firefox/78.0,910277.0,"{u'sigma': 75, u'bonus_rate': 0.002, u'display_EV': True, u'cost': 1, u'min_trial_secs': 20, u'shuffle_trials': False, u'alpha': 3.162277660168381, u'n_comprehension': 3, u'n_dominating': 3, u'n_trial': 20, u'mu': 0}",2.3,male,36,grad,8,1.0,1.0,1.0,True,1.0,5.08765
212,75,0.002,True,4,20.0,False,0.31622776601683805,3.0,0,0.0,2021-02-15T12:02:52.051Z,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.150 Safari/537.36",1554713.0,"{u'sigma': 75, u'bonus_rate': 0.002, u'display_EV': True, u'cost': 4, u'min_trial_secs': 20, u'shuffle_trials': False, u'alpha': 0.31622776601683805, u'n_comprehension': 3, u'n_dominating': 3, u'n_trial': 20, u'mu': 0}",2.3,male,31,college,20,1.0,1.0,1.0,True,1.0,13.859833333333333
153,75,0.002,True,4,20.0,False,3.1622776601683813,3.0,0,1.29,2021-02-18T20:47:58.690Z,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.150 Safari/537.36",860754.0,"{u'sigma': 75, u'bonus_rate': 0.002, u'display_EV': True, u'cost': 4, u'min_trial_secs': 20, u'shuffle_trials': False, u'alpha': 3.162277660168381, u'n_comprehension': 3, u'n_dominating': 3, u'n_trial': 20, u'mu': 0}",2.3,male,35,college,1,1.0,1.0,1.0,True,1.0,4.586083333333334
395,75,0.002,True,1,20.0,False,3.1622776601683813,3.0,0,1.18,2021-02-15T20:16:11.100Z,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.150 Safari/537.36",871105.0,"{u'sigma': 75, u'bonus_rate': 0.002, u'display_EV': True, u'cost': 1, u'min_trial_secs': 20, u'shuffle_trials': False, u'alpha': 3.162277660168381, u'n_comprehension': 3, u'n_dominating': 3, u'n_trial': 20, u'mu': 0}",2.3,male,36,grad,2,1.0,1.0,1.0,True,1.0,6.5576
428,75,0.002,True,4,20.0,False,0.31622776601683805,3.0,0,3.7119999999999997,2021-02-18T20:53:32.317Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.150 Safari/537.36",1036765.0,"{u'sigma': 75, u'bonus_rate': 0.002, u'display_EV': True, u'cost': 4, u'min_trial_secs': 20, u'shuffle_trials': False, u'alpha': 0.31622776601683805, u'n_comprehension': 3, u'n_dominating': 3, u'n_trial': 20, u'mu': 0}",2.3,female,49,college,7,1.0,1.0,1.0,True,1.0,7.007666666666666
87,75,0.002,True,1,20.0,False,0.31622776601683805,3.0,0,3.1439999999999997,2021-02-18T21:20:00.892Z,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:85.0) Gecko/20100101 Firefox/85.0,717111.0,"{u'sigma': 75, u'bonus_rate': 0.002, u'display_EV': True, u'cost': 1, u'min_trial_secs': 20, u'shuffle_trials': False, u'alpha': 0.31622776601683805, u'n_comprehension': 3, u'n_dominating': 3, u'n_trial': 20, u'mu': 0}",2.3,male,36,college,7,1.0,1.0,1.0,False,1.0,4.113883333333333
1,75,0.002,True,1,20.0,False,3.1622776601683813,3.0,0,1.112,2021-02-15T20:17:58.489Z,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:85.0) Gecko/20100101 Firefox/85.0,1247302.0,"{u'sigma': 75, u'bonus_rate': 0.002, u'display_EV': True, u'cost': 1, u'min_trial_secs': 20, u'shuffle_trials': False, u'alpha': 3.162277660168381, u'n_comprehension': 3, u'n_dominating': 3, u'n_trial': 20, u'mu': 0}",2.3,male,41,college,12,1.0,1.0,1.0,True,1.0,7.14895
324,75,0.002,False,1,0.0,False,0.31622776601683805,3.0,0,0.8300000000000001,2021-02-15T20:16:43.846Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.150 Safari/537.36",953073.0,"{u'sigma': 75, u'bonus_rate': 0.002, u'display_EV': False, u'cost': 1, u'min_trial_secs': 0, u'shuffle_trials': False, u'alpha': 0.31622776601683805, u'n_comprehension': 3, u'n_dominating': 3, u'n_trial': 20, u'mu': 0}",2.3,female,39,secondary,2.00,1.0,1.0,1.0,True,1.0,12.752466666666667
430,75,0.002,False,4,0.0,False,0.31622776601683805,3.0,0,2.7539999999999996,2021-02-15T20:17:29.812Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.150 Safari/537.36 Edg/88.0.705.68",456634.0,"{u'sigma': 75, u'bonus_rate': 0.002, u'display_EV': False, u'cost': 4, u'min_trial_secs': 0, u'shuffle_trials': False, u'alpha': 0.31622776601683805, u'n_comprehension': 3, u'n_dominating': 3, u'n_trial': 20, u'mu': 0}",2.3,female,32,college,9,1.0,1.0,0.3333333333333333,True,1.0,4.4063
160,75,0.002,False,1,0.0,False,3.1622776601683813,3.0,0,1.508,2021-02-15T20:17:55.932Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.150 Safari/537.36",393073.0,"{u'sigma': 75, u'bonus_rate': 0.002, u'display_EV': False, u'cost': 1, u'min_trial_secs': 0, u'shuffle_trials': False, u'alpha': 3.162277660168381, u'n_comprehension': 3, u'n_dominating': 3, u'n_trial': 20, u'mu': 0}",2.3,male,33,college,1,1.0,1.0,0.6666666666666666,True,0.0,3.0214
228,75,0.002,True,1,20.0,False,0.31622776601683805,3.0,0,1.954,2021-02-15T20:17:13.839Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.150 Safari/537.36",845405.0,"{u'sigma': 75, u'bonus_rate': 0.002, u'display_EV': True, u'cost': 1, u'min_trial_secs': 20, u'shuffle_trials': False, u'alpha': 0.31622776601683805, u'n_comprehension': 3, u'n_dominating': 3, u'n_trial': 20, u'mu': 0}",2.3,male,51,college,3,1.0,1.0,1.0,True,0.0,5.847033333333333
307,75,0.002,True,4,20.0,False,0.31622776601683805,3.0,0,1.768,2021-02-18T21:11:43.712Z,"Mozilla/5.0 (Macintosh; Intel Mac OS X 11_3_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.182 Safari/537.36",891723.0,"{u'sigma': 75, u'bonus_rate': 0.002, u'display_EV': True, u'cost': 4, u'min_trial_secs': 20, u'shuffle_trials': False, u'alpha': 0.31622776601683805, u'n_comprehension': 3, u'n_dominating': 3, u'n_trial': 20, u'mu': 0}",2.3,female,38,grad,6,1.0,1.0,1.0,True,1.0,5.834883333333333
261,75,0.002,False,4,0.0,False,0.31622776601683805,3.0,0,1.548,2021-02-18T21:21:39.744Z,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.150 Safari/537.36",873983.0,"{u'sigma': 75, u'bonus_rate': 0.002, u'display_EV': False, u'cost': 4, u'min_trial_secs': 0, u'shuffle_trials': False, u'alpha': 0.31622776601683805, u'n_comprehension': 3, u'n_dominating': 3, u'n_trial': 20, u'mu': 0}",2.3,male,32,college,7,1.0,1.0,1.0,True,1.0,9.192616666666666
587,75,0.002,True,4,20.0,False,3.1622776601683813,3.0,0,0.0,2021-02-18T21:11:24.427Z,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.150 Safari/537.36",918571.0,"{u'sigma': 75, u'bonus_rate': 0.002, u'display_EV': True, u'cost': 4, u'min_trial_secs': 20, u'shuffle_trials': False, u'alpha': 3.162277660168381, u'n_comprehension': 3, u'n_dominating': 3, u'n_trial': 20, u'mu': 0}",2.3,female,40,college,1,1.0,1.0,1.0,True,0.6666666666666666,5.384033333333333
408,75,0.002,False,4,0.0,False,3.1622776601683813,3.0,0,1.788,2021-02-18T22:20:36.150Z,"Mozilla/5.0 (Macintosh; Intel Mac OS X 11_2_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.182 Safari/537.36",582699.0,"{u'sigma': 75, u'bonus_rate': 0.002, u'display_EV': False, u'cost': 4, u'min_trial_secs': 0, u'shuffle_trials': False, u'alpha': 3.162277660168381, u'n_comprehension': 3, u'n_dominating': 3, u'n_trial': 20, u'mu': 0}",2.3,female,31,grad,1.5,1.0,1.0,0.3333333333333333,True,1.0,7.107366666666667
37,75,0.002,False,1,0.0,False,0.31622776601683805,3.0,0,3.074,2021-02-18T21:25:47.096Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.152 Safari/537.36",383296.0,"{u'sigma': 75, u'bonus_rate': 0.002, u'display_EV': False, u'cost': 1, u'min_trial_secs': 0, u'shuffle_trials': False, u'alpha': 0.31622776601683805, u'n_comprehension': 3, u'n_dominating': 3, u'n_trial': 20, u'mu': 0}",2.3,male,27,college,20,1.0,1.0,1.0,True,1.0,3.23655
241,75,0.002,False,4,0.0,False,0.31622776601683805,3.0,0,1.272,2021-02-15T20:41:27.289Z,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.150 Safari/537.36",206561.0,"{u'sigma': 75, u'bonus_rate': 0.002, u'display_EV': False, u'cost': 4, u'min_trial_secs': 0, u'shuffle_trials': False, u'alpha': 0.31622776601683805, u'n_comprehension': 3, u'n_dominating': 3, u'n_trial': 20, u'mu': 0}",2.3,female,28,college,0.50,1.0,1.0,1.0,False,0.0,1.7635333333333334
563,75,0.002,True,1,20.0,False,0.31622776601683805,3.0,0,1.33,2021-02-15T20:18:18.363Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.150 Safari/537.36",1257261.0,"{u'sigma': 75, u'bonus_rate': 0.002, u'display_EV': True, u'cost': 1, u'min_trial_secs': 20, u'shuffle_trials': False, u'alpha': 0.31622776601683805, u'n_comprehension': 3, u'n_dominating': 3, u'n_trial': 20, u'mu': 0}",2.3,male,53,grad,4,1.0,1.0,1.0,True,1.0,12.962716666666667
127,75,0.002,True,4,20.0,False,0.31622776601683805,3.0,0,0.0,2021-02-16T01:18:06.133Z,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.150 Safari/537.36",1287583.0,"{u'sigma': 75, u'bonus_rate': 0.002, u'display_EV': True, u'cost': 4, u'min_trial_secs': 20, u'shuffle_trials': False, u'alpha': 0.31622776601683805, u'n_comprehension': 3, u'n_dominating': 3, u'n_trial': 20, u'mu': 0}",2.3,male,31,college,A1R92N1FLAQP9D,1.0,1.0,1.0,False,1.0,7.617366666666666
446,75,0.002,False,4,0.0,False,3.1622776601683813,3.0,0,1.032,2021-02-15T20:18:03.990Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.150 Safari/537.36",351239.0,"{u'sigma': 75, u'bonus_rate': 0.002, u'display_EV': False, u'cost': 4, u'min_trial_secs': 0, u'shuffle_trials': False, u'alpha': 3.162277660168381, u'n_comprehension': 3, u'n_dominating': 3, u'n_trial': 20, u'mu': 0}",2.3,male,30,college,8,1.0,1.0,0.3333333333333333,False,0.0,4.218266666666667
315,75,0.002,True,1,20.0,False,0.31622776601683805,3.0,0,1.824,2021-02-15T20:18:06.088Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.150 Safari/537.36",996415.0,"{u'sigma': 75, u'bonus_rate': 0.002, u'display_EV': True, u'cost': 1, u'min_trial_secs': 20, u'shuffle_trials': False, u'alpha': 0.31622776601683805, u'n_comprehension': 3, u'n_dominating': 3, u'n_trial': 20, u'mu': 0}",2.3,male,33,secondary,10,1.0,1.0,1.0,True,1.0,6.29925
569,75,0.002,True,1,20.0,False,3.1622776601683813,3.0,0,0.13,2021-02-18T21:18:43.340Z,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.182 Safari/537.36",821786.0,"{u'sigma': 75, u'bonus_rate': 0.002, u'display_EV': True, u'cost': 1, u'min_trial_secs': 20, u'shuffle_trials': False, u'alpha': 3.162277660168381, u'n_comprehension': 3, u'n_dominating': 3, u'n_trial': 20, u'mu': 0}",2.3,male,39,college,3,1.0,1.0,1.0,False,1.0,4.504883333333333
63,75,0.002,True,4,20.0,False,3.1622776601683813,3.0,0,0.726,2021-02-18T22:12:10.278Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.150 Safari/537.36",709219.0,"{u'sigma': 75, u'bonus_rate': 0.002, u'display_EV': True, u'cost': 4, u'min_trial_secs': 20, u'shuffle_trials': False, u'alpha': 3.162277660168381, u'n_comprehension': 3, u'n_dominating': 3, u'n_trial': 20, u'mu': 0}",2.3,male,24,college,10,1.0,1.0,1.0,True,0.6666666666666666,3.9332333333333334
594,75,0.002,False,4,0.0,False,3.1622776601683813,3.0,0,0.9,2021-02-18T22:30:22.828Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.150 Safari/537.36",390473.0,"{u'sigma': 75, u'bonus_rate': 0.002, u'display_EV': False, u'cost': 4, u'min_trial_secs': 0, u'shuffle_trials': False, u'alpha': 3.162277660168381, u'n_comprehension': 3, u'n_dominating': 3, u'n_trial': 20, u'mu': 0}",2.3,female,38,college,7,1.0,1.0,1.0,True,1.0,4.56075
349,75,0.002,True,1,20.0,False,3.1622776601683813,3.0,0,1.398,2021-02-18T22:35:03.874Z,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.16; rv:85.0) Gecko/20100101 Firefox/85.0,1014923.0,"{u'sigma': 75, u'bonus_rate': 0.002, u'display_EV': True, u'cost': 1, u'min_trial_secs': 20, u'shuffle_trials': False, u'alpha': 3.162277660168381, u'n_comprehension': 3, u'n_dominating': 3, u'n_trial': 20, u'mu': 0}",2.3,male,38,grad,1.6,1.0,1.0,0.3333333333333333,True,1.0,5.7781
592,75,0.002,False,4,0.0,False,3.1622776601683813,3.0,0,2.89,2021-02-15T20:21:02.280Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.150 Safari/537.36",630329.0,"{u'sigma': 75, u'bonus_rate': 0.002, u'display_EV': False, u'cost': 4, u'min_trial_secs': 0, u'shuffle_trials': False, u'alpha': 3.162277660168381, u'n_comprehension': 3, u'n_dominating': 3, u'n_trial': 20, u'mu': 0}",2.3,male,48,grad,6,1.0,1.0,0.6666666666666666,True,1.0,6.35995
287,75,0.002,False,1,0.0,False,0.31622776601683805,3.0,0,2.0420000000000003,2021-02-15T20:23:30.491Z,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:85.0) Gecko/20100101 Firefox/85.0,864375.0,"{u'sigma': 75, u'bonus_rate': 0.002, u'display_EV': False, u'cost': 1, u'min_trial_secs': 0, u'shuffle_trials': False, u'alpha': 0.31622776601683805, u'n_comprehension': 3, u'n_dominating': 3, u'n_trial': 20, u'mu': 0}",2.3,male,71,grad,7,1.0,1.0,0.3333333333333333,False,1.0,6.434783333333334
464,75,0.002,False,1,0.0,False,3.1622776601683813,3.0,0,2.81,2021-02-15T20:22:06.479Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.150 Safari/537.36",681998.0,"{u'sigma': 75, u'bonus_rate': 0.002, u'display_EV': False, u'cost': 1, u'min_trial_secs': 0, u'shuffle_trials': False, u'alpha': 3.162277660168381, u'n_comprehension': 3, u'n_dominating': 3, u'n_trial': 20, u'mu': 0}",2.3,female,29,college,6,1.0,1.0,1.0,True,1.0,6.936366666666666
136,75,0.002,False,1,0.0,False,0.31622776601683805,3.0,0,0.24,2021-02-15T20:17:20.326Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.150 Safari/537.36",303260.0,"{u'sigma': 75, u'bonus_rate': 0.002, u'display_EV': False, u'cost': 1, u'min_trial_secs': 0, u'shuffle_trials': False, u'alpha': 0.31622776601683805, u'n_comprehension': 3, u'n_dominating': 3, u'n_trial': 20, u'mu': 0}",2.3,female,26,college,1,1.0,1.0,1.0,True,0.0,3.4455
