pid,rt,time_elapsed,trial_type,click_cost,payoff_index,probabilities,payoff_value,net_payoff,clicks,payoff_matrix,click_times,cost,choice_index,block,trial_index
3,12672.0,152495,mouselab,0,1,"[0.01, 0.39, 0.42, 0.18]",132,132,"[0, 6, 12, 18, 19, 13, 7, 1, 2, 8, 14, 20, 21, 15, 9, 3, 4, 10, 16, 22, 23, 17, 11, 5]","[[-16, -42, 14, -95, 55, -63], [-97, 29, -101, -103, 132, 103], [-68, -66, -21, -1, 10, 13], [24, 132, -88, 11, -45, -59]]","[916, 1166, 1424, 1675, 1934, 2160, 2389, 2638, 3101, 3406, 3673, 3930, 4159, 4362, 4567, 4800, 5058, 5324, 5598, 5850, 6084, 6312, 6570, 6835]",0,4,test,4
3,4840.0,158432,mouselab,0,0,"[0.16, 0.07, 0.07, 0.7]",139,139,"[0, 6, 12, 18, 19, 13, 7, 1, 2, 8, 14, 20]","[[64, -65, 139, -41, 58, -26], [-87, 43, 93, -209, -45, -4], [-76, 127, 50, -9, -10, 89], [56, -26, 66, 64, 54, 29]]","[846, 1113, 1386, 1652, 1872, 2084, 2334, 3000, 3234, 3502, 3761, 4025]",0,2,test,5
3,7346.0,166780,mouselab,0,1,"[0.01, 0.13, 0.02, 0.84]",105,105,"[0, 6, 12, 18, 19, 13, 7, 8, 14, 20, 21, 15, 9, 10, 16, 22, 23, 17, 11, 5]","[[-50, -51, -82, -27, 41, 81], [-24, -22, 86, -44, -45, 105], [-2, 127, 6, 61, -19, 30], [46, -74, -69, 48, 69, 54]]","[581, 854, 1127, 1394, 1669, 1990, 2232, 2521, 2796, 3039, 3306, 3516, 3744, 4088, 4411, 4652, 5585, 5804, 6085, 6781]",0,5,test,6
3,10665.0,178401,mouselab,0,3,"[0.009999999999999992, 0.54, 0.02, 0.43]",-123,-123,"[0, 6, 12, 13, 7, 8, 14, 20, 21, 15, 9, 10, 16, 22, 23, 17, 11, 2, 1]","[[53, -9, 64, 33, -1, 23], [-65, -40, 133, -37, -105, -36], [-91, 44, -85, -137, -23, -87], [-13, -72, -123, -6, 73, -24]]","[846, 1106, 1409, 1888, 2123, 2600, 2868, 3102, 3666, 3900, 4182, 4534, 4787, 5044, 5366, 5560, 5804, 6946, 8004]",0,2,test,7
3,2672.0,182411,mouselab,0,2,"[0.12, 0.01, 0.85, 0.02]",106,106,"[6, 0, 12, 18]","[[2, 88, -81, -68, -69, -20], [75, 44, 2, -67, -177, 78], [106, 39, 49, -49, 99, -9], [99, 65, 57, 6, -18, 53]]","[736, 1205, 1520, 1761]",0,0,test,8
3,10094.0,193547,mouselab,0,1,"[0.03, 0.45, 0.33, 0.19]",-28,-28,"[0, 6, 12, 18, 19, 13, 7, 2, 1, 8, 14, 20, 21, 15, 9, 3, 4, 10, 16, 22, 23, 17, 11, 5]","[[40, 20, -70, -23, -27, 18], [-28, -79, -10, -51, 34, 43], [-108, 34, -17, -5, 38, 26], [90, 35, -27, 21, 74, -46]]","[736, 1018, 1418, 1667, 1966, 2192, 2420, 2968, 3454, 3736, 3994, 4236, 4534, 4762, 4988, 5420, 5756, 6014, 6296, 6553, 6782, 7023, 7260, 7768]",0,0,test,9
4,63166.0,81804,mouselab,0,3,"[0.2, 0.2, 0.1, 0.5]",-147,-147,[],"[[16, -118, 105, 39, 58, -144], [-18, 132, -121, -146, 120, 54], [11, -100, -63, 21, -145, 36], [-147, 52, 3, -38, 147, 2]]",[],8,0,instruct1,0
4,7236.0,91846,mouselab,0,1,"[0.2, 0.2, 0.1, 0.5]",132,132,[],"[[16, -118, 105, 39, 58, -144], [-18, 132, -121, -146, 120, 54], [11, -100, -63, 21, -145, 36], [-147, 52, 3, -38, 147, 2]]",[],8,1,instruct1,1
4,2360.0,109419,mouselab,0,1,"[0.2, 0.2, 0.1, 0.5]",-121,-121,[],"[[16, -118, 105, 39, 58, -144], [-18, 132, -121, -146, 120, 54], [11, -100, -63, 21, -145, 36], [-147, 52, 3, -38, 147, 2]]",[],8,2,instruct1,2
4,21624.0,138939,mouselab,0,3,"[0.23, 0.35, 0.26, 0.16]",162,162,[],"[[-125, -50, -8, -35, -58, -100], [71, -87, 106, -135, 15, -109], [55, 47, 80, -50, 18, 27], [96, 140, 162, 97, -111, 7]]",[],8,2,instruct2,0
4,7859.0,150373,mouselab,0,0,"[0.7, 0.03, 0.11, 0.16]",74,74,[],"[[65, -170, 74, -50, -4, -60], [100, 48, 169, -130, 146, 3], [-141, 127, 148, 22, 81, -92], [-149, -82, 55, 28, 15, 34]]",[],8,2,instruct2,1
4,5049.0,172060,mouselab,0,3,"[0.04999999999999999, 0.09, 0.08, 0.78]",93,93,[],"[[-19, 51, 62, -56, -49, -14], [-38, 59, 166, 57, 129, -108], [-73, 43, 78, 12, -53, 21], [2, 0, 93, 68, 23, 53]]",[],8,2,instruct2,2
4,39427.0,219998,mouselab,24,1,"[0.029999999999999992, 0.45, 0.49, 0.03]",124,100,"[8, 14, 20]","[[159, 71, 115, -61, -43, -130], [-8, 7, 124, -25, -133, -130], [-37, 9, 0, -95, 1, -110], [-10, -60, 62, 1, 46, -19]]","[31016, 33842, 35332]",8,2,instruct3,0
4,3122.0,227945,mouselab,0,2,"[0.14, 0.16, 0.69, 0.01]",-36,-36,[],"[[91, -44, 21, 70, 76, 34], [17, -42, -70, -63, -41, -168], [68, 54, -36, -107, 3, 13], [67, -95, -103, -90, -5, -49]]",[],8,2,instruct3,1
4,12627.0,246335,mouselab,24,0,"[0.8999999999999999, 0.04, 0.01, 0.05]",26,2,"[7, 6, 12]","[[-20, -5, -68, 26, 6, -90], [42, -87, 18, -41, 124, 74], [-22, -130, 19, 7, 40, 25], [83, -3, -31, 49, 60, -1]]","[2844, 6455, 9776]",8,3,instruct3,2
4,18940.0,281760,mouselab,24,3,"[0.01, 0.06, 0.55, 0.38]",-52,-76,"[13, 15, 17]","[[-13, -27, 28, -101, 82, 144], [30, 63, -54, -193, -9, -4], [-19, -88, 62, -2, -139, -38], [-52, 21, -150, 8, 143, -92]]","[9665, 13014, 16190]",8,0,test,0
4,10814.0,298028,mouselab,24,1,"[0.09000000000000001, 0.51, 0.39, 0.01]",55,31,"[2, 9, 11]","[[-92, 90, -34, 2, 105, -34], [-29, -9, -14, -27, 50, 55], [106, -41, -82, -40, -43, 25], [14, -38, -42, -31, 121, 108]]","[3043, 5313, 9124]",8,5,test,1
4,8088.0,313581,mouselab,8,1,"[0.11, 0.74, 0.14, 0.01]",-132,-140,[22],"[[168, -49, 128, -56, -15, -53], [138, -186, 88, -39, -132, -62], [15, -31, 89, -41, 18, -44], [-4, 64, -129, -18, 169, -83]]",[6320],8,4,test,2
4,8646.0,329611,mouselab,24,0,"[0.71, 0.27, 0.01, 0.01]",78,54,"[7, 14, 10]","[[70, 21, 78, 14, -68, -76], [-35, -191, -49, -5, -73, 26], [-25, -1, 82, 80, 211, 12], [-62, -67, 105, 21, -66, -50]]","[2252, 4517, 6496]",8,2,test,3
4,7011.0,342765,mouselab,16,3,"[0.33, 0.26, 0.36, 0.05]",32,16,"[22, 10]","[[100, -23, -23, 34, -135, 41], [96, -59, 48, -128, 119, 156], [47, 139, -136, -25, 110, -57], [-13, -17, 58, 147, 32, -47]]","[2343, 5104]",8,4,test,4
4,9982.0,364417,mouselab,24,0,"[0.25, 0.08, 0.27, 0.4]",-95,-119,"[20, 8, 6]","[[-43, 2, -11, -3, -95, -6], [-73, -8, -4, 20, -34, 58], [-116, -60, 109, 11, 6, -68], [37, 128, 16, 40, 17, 121]]","[2674, 4301, 7183]",8,4,test,5
4,7862.0,375398,mouselab,24,2,"[0.04, 0.27, 0.67, 0.02]",92,68,"[13, 15, 17]","[[92, -21, 13, 37, 93, 5], [-18, 41, 52, -53, 41, -40], [102, 15, -5, 92, 32, 61], [78, 27, 76, -35, 20, 35]]","[2492, 4183, 5720]",8,3,test,6
4,8727.0,389494,mouselab,24,0,"[0.81, 0.01, 0.01, 0.17]",51,27,"[0, 2, 4]","[[-42, 20, -198, 51, -67, 62], [-33, -28, -80, 6, 67, -13], [26, -52, -30, -110, 59, -94], [-13, -37, 41, 28, 37, 16]]","[3040, 4701, 6344]",8,3,test,7
4,11861.0,405556,mouselab,24,2,"[0.18, 0.24, 0.24, 0.34]",60,36,"[7, 13, 19]","[[-169, -3, 67, 52, 99, -57], [56, -13, -28, -105, -37, 55], [37, 60, 33, 29, -58, -5], [84, 104, 51, -19, 16, -149]]","[6377, 8541, 10032]",8,1,test,8
4,4104.0,417617,mouselab,0,3,"[0.039999999999999994, 0.18, 0.12, 0.66]",-196,-196,[],"[[12, 123, 20, 94, 2, 87], [38, -79, 34, 66, -33, 151], [-26, 6, -65, 45, 90, -26], [13, 145, 109, 77, -196, -38]]",[],8,4,test,9
9,72878.0,99794,mouselab,0,0,"[0.2, 0.2, 0.1, 0.5]",166,166,[],"[[166, 44, -27, -71, 17, -77], [-12, 121, -109, 78, 33, -92], [-40, 165, 69, -78, -22, 12], [48, 61, 139, 91, 20, 70]]",[],0,0,instruct1,0
9,24582.0,131196,mouselab,0,3,"[0.2, 0.2, 0.1, 0.5]",61,61,[],"[[166, 44, -27, -71, 17, -77], [-12, 121, -109, 78, 33, -92], [-40, 165, 69, -78, -22, 12], [48, 61, 139, 91, 20, 70]]",[],0,1,instruct1,1
9,3360.0,143768,mouselab,0,1,"[0.2, 0.2, 0.1, 0.5]",-109,-109,[],"[[166, 44, -27, -71, 17, -77], [-12, 121, -109, 78, 33, -92], [-40, 165, 69, -78, -22, 12], [48, 61, 139, 91, 20, 70]]",[],0,2,instruct1,2
9,18233.0,168562,mouselab,0,2,"[0.23, 0.22, 0.28, 0.27]",90,90,[],"[[-3, 90, 114, 25, 149, -142], [104, -18, 8, -98, 121, -2], [69, -16, 8, 23, 90, -25], [144, -66, 29, 173, 185, -17]]",[],0,4,instruct2,0
9,11267.0,187252,mouselab,0,2,"[0.2, 0.26, 0.34, 0.2]",38,38,[],"[[33, 73, -21, 54, -43, 101], [-30, 25, 19, -2, 84, 120], [24, -125, -58, -7, -20, 38], [101, 53, 171, -97, 93, 208]]",[],0,5,instruct2,1
9,6702.0,208680,mouselab,0,2,"[0.25, 0.16, 0.25, 0.34]",81,81,[],"[[94, 172, 138, -66, -68, -53], [53, 91, 16, 43, 59, 70], [-77, 81, 71, -89, -56, 10], [-21, 163, 89, 57, 129, -18]]",[],0,1,instruct2,2
9,38677.0,260601,mouselab,0,0,"[0.13, 0.32, 0.27, 0.28]",128,128,"[8, 9, 10, 21, 22, 16, 11, 17, 23, 6, 12, 18, 13, 7, 4]","[[-15, 22, -87, -155, 128, 8], [-15, -96, -63, 78, 32, 37], [-159, 107, 25, 96, 20, -4], [17, 34, -44, -118, 36, -60]]","[16667, 18283, 19475, 22268, 23242, 24720, 26860, 28698, 29283, 30627, 31250, 31966, 32612, 33087, 35968]",0,4,instruct3,0
9,26103.0,289965,mouselab,0,0,"[0.25, 0.23, 0.2, 0.32]",-4,-4,"[19, 20, 21, 22, 23, 18, 12, 6, 0, 2, 8, 14, 15, 9, 3, 5, 11, 16, 10, 7, 1]","[[-4, -56, 15, 11, 12, -210], [140, -17, 0, -90, -17, 39], [-89, 12, -68, 57, 35, 42], [113, -41, 7, 53, -62, 2]]","[4832, 5486, 6002, 6431, 7028, 7922, 9382, 9749, 10102, 13061, 13396, 13775, 14838, 15170, 15485, 16774, 17085, 18026, 18350, 19474, 19849]",0,0,instruct3,1
9,10906.0,303384,mouselab,0,1,"[0.14, 0.27, 0.26, 0.33]",107,107,"[18, 20, 21, 22, 23, 19, 12, 6, 0, 10, 4, 16]","[[105, 72, -60, -13, 111, -61], [8, -29, -36, -107, 107, -54], [18, -12, 135, -50, 15, -38], [92, 1, -6, -114, 41, -42]]","[2136, 2512, 2988, 3574, 4023, 4825, 5478, 5853, 6235, 8205, 8641, 9068]",0,4,instruct3,2
9,19674.0,337736,mouselab,0,0,"[0.16, 0.21, 0.29, 0.34]",256,256,"[20, 19, 18, 21, 22, 23, 12, 6, 0, 13, 7, 1, 14, 8, 2, 17, 11, 5, 16, 10, 4, 3, 9, 15]","[[2, 256, -76, 0, -40, -22], [-63, 30, 65, -93, 4, -62], [-50, -39, -104, -89, -78, 52], [160, 50, 39, -11, -5, 25]]","[4426, 4996, 5502, 6285, 6682, 7066, 7983, 8356, 8722, 10366, 10717, 11097, 11620, 11955, 12287, 13035, 13388, 13876, 14882, 15206, 15587, 16007, 16337, 16870]",0,1,test,0
9,10070.0,352650,mouselab,0,2,"[0.12, 0.28, 0.35, 0.25]",81,81,"[18, 19, 20, 21, 22, 23, 13, 7, 1, 2, 8, 14]","[[-39, 159, -25, 49, -56, 99], [57, -22, -32, -92, -62, -48], [34, 81, 28, -57, -8, 8], [41, 142, 118, 35, -74, -11]]","[1879, 2346, 2883, 3382, 3801, 4427, 6007, 6372, 6783, 7507, 7872, 8277]",0,1,test,1
9,12060.0,369070,mouselab,0,3,"[0.28, 0.16, 0.33, 0.23]",59,59,"[12, 13, 14, 15, 16, 17, 9, 3, 21, 20, 8, 2]","[[101, -61, 102, -166, 37, 158], [-105, 14, -11, -32, 13, 58], [-99, -80, 46, 70, -38, -161], [-8, 6, 59, -121, 167, -56]]","[1952, 2442, 2846, 3273, 3728, 4324, 5462, 6209, 7143, 8791, 9953, 10458]",0,2,test,2
9,14130.0,388388,mouselab,0,3,"[0.16999999999999998, 0.26, 0.23, 0.34]",85,85,"[18, 19, 20, 21, 22, 23, 16, 10, 4, 2, 8, 14, 13, 7, 1]","[[-60, 74, -95, 143, 46, -7], [9, 38, -63, -122, -46, -20], [31, -11, 24, 66, 27, -36], [-123, 85, 10, -65, 75, -187]]","[2764, 3284, 3735, 4149, 4532, 4996, 5837, 6182, 6701, 7564, 7948, 8383, 8978, 9319, 9746]",0,1,test,3
9,13902.0,404615,mouselab,0,1,"[0.32, 0.29, 0.13, 0.26]",-64,-64,"[0, 1, 2, 3, 4, 5, 8, 14, 20, 10, 16, 22]","[[-27, -106, 116, -15, 38, -79], [37, 89, -64, 65, -165, 79], [-101, 56, 118, 99, 58, -29], [27, -46, 5, -63, 83, 35]]","[2652, 3082, 3586, 4738, 5228, 5674, 6983, 7376, 7767, 11634, 11986, 12374]",0,2,test,4
9,11335.0,425798,mouselab,0,2,"[0.31, 0.28, 0.21, 0.2]",12,12,"[0, 1, 2, 3, 4, 5, 8, 14, 20, 7, 13, 19, 6, 12, 18]","[[66, 38, 172, 6, -145, -110], [-71, 22, -112, -196, -51, 115], [-4, 12, -68, 104, 154, 47], [42, 105, 94, 25, 35, 2]]","[2676, 3104, 3476, 3936, 4451, 5332, 6238, 6615, 7088, 8147, 8606, 9047, 9757, 10154, 10582]",0,1,test,5
9,25411.0,453225,mouselab,0,0,"[0.28, 0.23, 0.29, 0.2]",53,53,"[0, 1, 2, 3, 4, 5, 10, 16, 22, 8, 14, 20, 7, 13, 19, 6, 12, 9, 15, 17]","[[-114, 27, 21, -66, 53, -138], [59, 64, -161, -122, 1, 113], [-24, -79, 39, 189, -88, 43], [-1, 99, 82, -35, 26, 13]]","[2309, 2846, 3602, 4180, 4823, 6349, 7143, 7592, 8013, 8885, 9285, 9754, 10607, 11025, 11631, 13493, 13875, 15170, 15617, 19876]",0,4,test,6
9,29842.0,486234,mouselab,0,1,"[0.21, 0.3, 0.29, 0.2]",7,7,"[6, 7, 8, 9, 10, 11, 2, 14, 20, 16, 4, 22, 15, 17, 23, 13, 12, 18, 0, 19, 1]","[[-111, -68, -75, 81, -99, 30], [-115, -46, 59, -35, 7, -76], [123, -5, -127, -61, 37, 79], [-78, 30, 148, -45, 19, -6]]","[1998, 2513, 3005, 3446, 3937, 4412, 5564, 6083, 6497, 13300, 13805, 14404, 17278, 18318, 18827, 19777, 20400, 21417, 22624, 24142, 24625]",0,4,test,7
9,8919.0,498175,mouselab,0,2,"[0.1899999999999999, 0.44, 0.2, 0.17]",125,125,"[6, 7, 8, 9, 10, 11, 14, 2, 20]","[[-53, -41, -95, -99, 15, -86], [-57, 57, 124, 21, -102, -31], [-94, 12, 125, -115, -16, 136], [101, 74, 66, 17, -87, -82]]","[1815, 2259, 2693, 3137, 3581, 4009, 4842, 5454, 6117]",0,2,test,8
9,25570.0,528559,mouselab,0,0,"[0.27999999999999997, 0.22, 0.26, 0.24]",-45,-45,"[0, 1, 2, 3, 4, 5, 6, 12, 18, 7, 13, 19, 11, 17, 23, 20, 14, 8, 9, 15, 21, 22, 16, 10]","[[78, 70, -45, -64, -94, 36], [-14, -138, 51, 142, -58, -20], [-106, -221, -23, -34, 36, -37], [29, -28, 122, 77, 40, -63]]","[2228, 3077, 3622, 4081, 4517, 5139, 6042, 6472, 6900, 7475, 7834, 8245, 9614, 9966, 10336, 15763, 16116, 16672, 17412, 17881, 18310, 18682, 19039, 19406]",0,2,test,9
6,5217.0,8027,mouselab,0,3,"[0.2, 0.2, 0.1, 0.5]",-29,-29,[],"[[18, 35, -49, 8, -2, 32], [-57, -20, 3, -66, -14, -104], [58, -55, 47, 167, 69, 78], [-213, 15, -215, 59, -29, -29]]",[],8,4,instruct1,0
6,1351.0,10345,mouselab,0,3,"[0.2, 0.2, 0.1, 0.5]",59,59,[],"[[18, 35, -49, 8, -2, 32], [-57, -20, 3, -66, -14, -104], [58, -55, 47, 167, 69, 78], [-213, 15, -215, 59, -29, -29]]",[],8,3,instruct1,1
6,1314.0,12236,mouselab,0,3,"[0.2, 0.2, 0.1, 0.5]",59,59,[],"[[18, 35, -49, 8, -2, 32], [-57, -20, 3, -66, -14, -104], [58, -55, 47, 167, 69, 78], [-213, 15, -215, 59, -29, -29]]",[],8,3,instruct1,2
6,982.0,13952,mouselab,0,1,"[0.33999999999999997, 0.3, 0.14, 0.22]",67,67,[],"[[-228, -34, -7, 39, 50, 42], [69, 3, -31, 67, 91, 64], [-92, 8, -137, -68, 88, 54], [28, -105, -82, -18, 52, 3]]",[],8,3,instruct2,0
6,968.0,15608,mouselab,0,2,"[0.23, 0.24, 0.33, 0.2]",164,164,[],"[[-6, -21, 7, 55, 22, 13], [41, -81, -43, 189, 161, 6], [75, 53, 49, 164, 152, 93], [166, 11, 103, 189, -39, 156]]",[],8,3,instruct2,1
6,863.0,17143,mouselab,0,0,"[0.19, 0.35, 0.28, 0.18]",162,162,[],"[[-40, 62, 12, 55, 125, 162], [-14, 130, -17, 12, -81, 164], [13, 61, -103, -15, 11, 74], [-64, -95, -6, -94, 21, 37]]",[],8,5,instruct2,2
6,1665.0,21550,mouselab,0,0,"[0.3, 0.27, 0.16, 0.27]",-15,-15,[],"[[-148, 9, -15, -32, -27, -91], [170, -28, -148, 118, -33, -10], [-18, 76, 0, -54, 54, -19], [33, 35, -24, 92, 29, -93]]",[],8,2,instruct3,0
6,808.0,23216,mouselab,0,2,"[0.22, 0.18, 0.22, 0.38]",-95,-95,[],"[[112, 40, 62, -8, -24, 24], [-51, -100, 52, -43, 100, -90], [-3, -133, 13, 60, -95, 25], [-108, -16, 77, 84, 30, -13]]",[],8,4,instruct3,1
6,690.0,24722,mouselab,0,2,"[0.21, 0.3, 0.29, 0.2]",-127,-127,[],"[[-111, -68, -75, 81, -99, 30], [-115, -46, 59, -35, 7, -76], [123, -5, -127, -61, 37, 79], [-78, 30, 148, -45, 19, -6]]",[],8,2,instruct3,2
6,818.0,27687,mouselab,0,1,"[0.17, 0.41, 0.18, 0.24]",-176,-176,[],"[[-95, 157, 99, -83, -42, -46], [-176, -86, -15, -78, -157, 95], [18, 27, -43, 19, -3, -40], [33, -3, -26, -65, 60, 33]]",[],8,0,test,0
6,575.0,29105,mouselab,0,3,"[0.16, 0.21, 0.29, 0.34]",39,39,[],"[[2, 256, -76, 0, -40, -22], [-63, 30, 65, -93, 4, -62], [-50, -39, -104, -89, -78, 52], [160, 50, 39, -11, -5, 25]]",[],8,2,test,1
6,568.0,30718,mouselab,0,0,"[0.28, 0.16, 0.33, 0.23]",-61,-61,[],"[[101, -61, 102, -166, 37, 158], [-105, 14, -11, -32, 13, 58], [-99, -80, 46, 70, -38, -161], [-8, 6, 59, -121, 167, -56]]",[],8,1,test,2
6,602.0,32202,mouselab,0,3,"[0.17, 0.26, 0.32, 0.25]",-5,-5,[],"[[98, 38, 84, 40, -23, 36], [-104, -51, -38, -64, -38, -154], [40, -109, 9, -105, 59, 128], [20, -126, -16, 86, -5, -95]]",[],8,4,test,3
6,542.0,33528,mouselab,0,0,"[0.46, 0.19, 0.16, 0.19]",-29,-29,[],"[[-7, 37, -16, -29, -11, -44], [105, 1, 43, 42, -45, -56], [-18, 27, -19, -198, -2, 165], [-46, 85, 48, -28, 12, -14]]",[],8,3,test,4
6,629.0,34925,mouselab,0,1,"[0.17, 0.4, 0.23, 0.2]",0,0,[],"[[51, -21, -70, 26, -9, 118], [4, 16, 20, 71, 35, 0], [10, -156, -21, -41, -15, 29], [12, -74, -153, 8, -2, 31]]",[],8,5,test,5
6,639.0,36452,mouselab,0,0,"[0.2, 0.33, 0.26, 0.21]",-68,-68,[],"[[-54, 33, -68, 62, -18, 19], [-103, 72, 72, -47, 67, -83], [1, -28, 71, -31, -58, 11], [184, -94, 26, -85, -61, -19]]",[],8,2,test,6
6,733.0,37985,mouselab,0,2,"[0.23, 0.17, 0.35, 0.25]",-85,-85,[],"[[-80, 3, 47, 109, -40, 136], [-48, 39, 24, 22, 18, -145], [-20, -11, -127, -85, 67, 83], [7, 150, -38, -44, 11, 54]]",[],8,3,test,7
6,856.0,39794,mouselab,0,1,"[0.3, 0.26, 0.29, 0.15]",100,100,[],"[[-86, -118, 8, 83, 44, 36], [-20, 100, -59, 67, 6, 58], [-1, -112, 78, 11, -4, -71], [-55, -36, -123, 90, 105, -40]]",[],8,1,test,8
6,614.0,41665,mouselab,0,0,"[0.38, 0.22, 0.13, 0.27]",19,19,[],"[[27, 107, -64, -19, 19, 57], [-136, -151, -4, 0, -4, -111], [-86, -80, 24, -59, 95, -90], [-77, -87, -6, -124, 36, -12]]",[],8,4,test,9
2,40149.0,53360,mouselab,0,3,"[0.2, 0.2, 0.1, 0.5]",-177,-177,[],"[[-35, -108, -355, -124, -61, 6], [-66, 242, -401, -83, -172, -30], [-317, 8, -5, -23, 203, 360], [-177, 168, -60, 97, 100, 172]]",[],8,0,instruct1,0
2,9599.0,71016,mouselab,0,1,"[0.2, 0.2, 0.1, 0.5]",242,242,[],"[[-35, -108, -355, -124, -61, 6], [-66, 242, -401, -83, -172, -30], [-317, 8, -5, -23, 203, 360], [-177, 168, -60, 97, 100, 172]]",[],8,1,instruct1,1
2,8038.0,80935,mouselab,0,3,"[0.2, 0.2, 0.1, 0.5]",-60,-60,[],"[[-35, -108, -355, -124, -61, 6], [-66, 242, -401, -83, -172, -30], [-317, 8, -5, -23, 203, 360], [-177, 168, -60, 97, 100, 172]]",[],8,2,instruct1,2
2,15135.0,99898,mouselab,0,3,"[0.23999999999999977, 0.32, 0.16, 0.28]",205,205,[],"[[-129, 273, 213, 100, -287, -110], [-11, 234, 2, 187, 71, 28], [100, 191, -110, 138, 6, -53], [44, 205, 99, 102, 11, 141]]",[],8,1,instruct2,0
2,2093.0,105504,mouselab,0,3,"[0.27, 0.26, 0.23, 0.24]",314,314,[],"[[-134, 110, -213, 73, -50, 147], [41, -130, -126, -216, -61, 67], [64, 134, -77, 92, -294, 152], [256, -91, 47, -332, -217, 314]]",[],8,5,instruct2,1
2,2930.0,110248,mouselab,0,0,"[0.18000000000000002, 0.23, 0.3, 0.29]",436,436,[],"[[-137, 419, 314, 281, 7, 436], [67, -415, -267, 33, 3, 122], [-46, 193, -65, 105, 1, 243], [103, 55, -238, -29, 137, 198]]",[],8,5,instruct2,2
2,14449.0,129296,mouselab,88,2,"[0.24, 0.23, 0.34, 0.19]",30,-58,"[3, 14, 16, 23, 11, 19, 12, 7, 1, 2, 8]","[[161, -155, 55, -117, 12, 179], [340, -364, 293, -33, 273, -5], [-26, 129, 30, -17, -297, 179], [198, -45, -195, 29, -193, 25]]","[6031, 6983, 7791, 8383, 9030, 10383, 10927, 11520, 11991, 12463, 12910]",8,2,instruct3,0
2,4023.0,135217,mouselab,16,3,"[0.2, 0.19, 0.41, 0.2]",-163,-179,"[7, 14]","[[227, -54, 76, -162, 349, 57], [-113, -27, 122, -104, 6, -77], [42, 37, 203, -210, 206, -12], [44, -230, -163, -104, -67, 273]]","[1871, 2447]",8,2,instruct3,1
2,7288.0,144687,mouselab,72,1,"[0.36, 0.18, 0.2, 0.26]",30,-42,"[7, 15, 16, 17, 22, 10, 12, 6, 18]","[[37, 25, -84, -88, -256, -197], [30, -188, -107, 247, -74, 33], [84, -151, 105, -294, 105, -116], [-5, -92, 110, 165, -165, 212]]","[1327, 2302, 2775, 3287, 3751, 4367, 5120, 5671, 6319]",8,0,instruct3,2
2,5834.0,160225,mouselab,32,3,"[0.26, 0.3, 0.19, 0.25]",32,0,"[6, 7, 8, 9]","[[-353, 81, 97, 334, -263, 82], [65, 50, 19, 132, -63, -135], [66, -84, -11, 3, 43, -106], [124, -84, -160, 32, -57, -81]]","[2497, 3366, 4113, 4698]",8,3,test,0
2,3063.0,165232,mouselab,8,0,"[0.13999999999999999, 0.29, 0.31, 0.26]",-63,-71,[12],"[[-63, 167, -266, 94, 175, -151], [20, -139, -52, -42, 96, 174], [233, 22, -65, 7, -114, 235], [56, -91, -41, -168, 107, -31]]",[1767],8,0,test,1
2,3830.0,171241,mouselab,24,1,"[0.3, 0.28, 0.18, 0.24]",64,40,"[0, 1, 2]","[[-277, 70, 262, -165, 148, 30], [-119, 13, 64, -36, -211, -240], [-31, 147, -104, 136, -143, -127], [27, 82, -181, -135, 32, 313]]","[1952, 2519, 3007]",8,2,test,2
2,2799.0,176080,mouselab,16,0,"[0.13999999999999999, 0.15, 0.48, 0.23]",64,48,"[12, 13]","[[64, 199, -165, -19, -153, -39], [-192, -144, -104, -1, -169, -128], [230, 96, 65, -83, 2, -116], [88, -109, -339, 131, 243, 38]]","[1566, 2158]",8,0,test,3
2,2297.0,180544,mouselab,8,3,"[0.17, 0.17, 0.37, 0.29]",138,130,[12],"[[180, -208, -56, -146, 37, -74], [-4, 87, 117, -38, -110, -101], [361, -212, -169, 78, 368, 145], [138, -43, 114, 128, 83, -107]]",[1079],8,0,test,4
2,6321.0,188528,mouselab,48,3,"[0.32, 0.14, 0.17, 0.37]",227,179,"[18, 19, 20, 21, 22, 23]","[[259, 150, 184, 160, -210, -102], [-159, 222, 51, -204, 121, 33], [-106, 10, -11, 57, -52, -58], [32, -82, -282, -80, -69, 227]]","[1832, 3440, 3928, 4432, 4888, 5384]",8,5,test,5
2,5561.0,195888,mouselab,24,2,"[0.16999999999999998, 0.28, 0.28, 0.27]",26,2,"[6, 7, 8]","[[-11, -129, 254, 117, -124, 72], [37, 169, -150, -117, -39, -203], [151, 26, 107, 39, 148, -66], [-37, 167, 127, -44, -102, 37]]","[2543, 3984, 4447]",8,1,test,6
2,4568.0,201968,mouselab,48,0,"[0.3, 0.24, 0.19, 0.27]",160,112,"[0, 1, 2, 3, 4, 5]","[[50, 160, -152, -205, 75, 83], [-114, 50, 4, -156, 58, -239], [147, 4, 105, 179, 53, 18], [-73, -42, 173, -197, -173, -90]]","[1599, 2031, 2599, 3143, 3608, 3919]",8,1,test,7
2,3937.0,208344,mouselab,48,2,"[0.19999999999999998, 0.14, 0.34, 0.32]",187,139,"[12, 13, 14, 15, 16, 17]","[[22, -53, 76, -17, -211, -79], [-101, -175, -97, -184, -334, 215], [-23, -62, 74, 75, 187, -50], [-43, -66, -22, -144, -88, -79]]","[1497, 1854, 2232, 2569, 2905, 3288]",8,4,test,8
